#species_file	protein_name	nb_OG_fused	list_fused_OGs
Stycar.fasta	Stycar_maker-SC_scaffold3716-augustus-gene-0.68-mRNA-1	2	OG_2578 OG_5804
Hvul.fasta	Hvul_g21010_1	2	OG_976 OG_1049
Ocar.fasta	Ocar_g3521	2	OG_350 OG_407
Mlei.fasta	Mlei_ML0482.g3.i1	2	OG_5630 OG_6730
Nemnom.fasta	Nemnom_g11352.t1	2	OG_5156 OG_5680
Xesp.fasta	Xesp_003286-T1	2	OG_41 OG_2101
Tetwil.fasta	Tetwil_g10070.t1	2	OG_6028 OG_6381
Emue.fasta	Emue_Em0023g421a.t1	2	OG_2888 OG_3038
Tetwil.fasta	Tetwil_g4922.t2	2	OG_906 OG_4345
Emue.fasta	Emue_Em0023g423a.t1	2	OG_2888 OG_3038
Tetwil.fasta	Tetwil_g10079.t1	2	OG_614 OG_2866
Microa.fasta	Microa_EP00043_Microstomoeca_roanoka_P019716	2	OG_1354 OG_3343
Acaspe.fasta	Acaspe_EP00035_Acanthoeca_spectabilis_P011027	2	OG_3999 OG_6179
Hvul.fasta	Hvul_g2105_1	2	OG_1285 OG_4009
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P056116	2	OG_471 OG_1092
Xesp.fasta	Xesp_003335-T1	2	OG_2016 OG_4674
Tetwil.fasta	Tetwil_g4949.t3	2	OG_893 OG_5925
Scil.fasta	Scil_scict021029.1	2	OG_103 OG_1626
Nemnom.fasta	Nemnom_g11403.t1	2	OG_1725 OG_3185
Ocar.fasta	Ocar_g3596	2	OG_49 OG_2639
Tcas.fasta	Tcas_TC010168_001	2	OG_4642 OG_6003
Stycar.fasta	Stycar_maker-SC_scaffold3770-augustus-gene-0.39-mRNA-1	2	OG_1074 OG_5669
Sanmal.fasta	Sanmal_Sma_012243-T1	2	OG_1182 OG_5949
Tetwil.fasta	Tetwil_g4967.t3	2	OG_2052 OG_6491
Nemnom.fasta	Nemnom_g11424.t1	2	OG_242 OG_4288
Tetwil.fasta	Tetwil_g10144.t2	2	OG_1531 OG_4654
Fspp.fasta	Fspp_ffun1.m4.13192.m1	2	OG_2977 OG_6640
Tetwil.fasta	Tetwil_g4998.t2	2	OG_1605 OG_5556
Hvul.fasta	Hvul_g21096_1	2	OG_2005 OG_3585
Mlei.fasta	Mlei_ML0504.g2.i1	2	OG_4641 OG_6297
Morvir.fasta	Morvir_scaffold255.g18.t1	2	OG_863 OG_890
Xesp.fasta	Xesp_003399-T1	2	OG_2727 OG_4368
Hhon.fasta	Hhon_g08014.t1	2	OG_4041 OG_5670
Emue.fasta	Emue_Em0008g1026a.t1	2	OG_2600 OG_3965
Emue.fasta	Emue_Em0008g1028a.t1	2	OG_1699 OG_4694
Ocar.fasta	Ocar_g3661	2	OG_3441 OG_5176
Nvec.fasta	Nvec_v1g183365	2	OG_2309 OG_5920
Ocar.fasta	Ocar_g367	2	OG_1576 OG_4087
Ocar.fasta	Ocar_g3683	2	OG_423 OG_838
Stycar.fasta	Stycar_maker-SC_scaffold3833-snap-gene-0.19-mRNA-1	2	OG_673 OG_6357
Sanmal.fasta	Sanmal_Sma_012581-T1	4	OG_2180 OG_4245 OG_6065 OG_6473
Lampan.fasta	Lampan_Lpan_11181_01	2	OG_195 OG_6345
Nemnom.fasta	Nemnom_g11547.t1	2	OG_1610 OG_4097
Ocar.fasta	Ocar_g3718	2	OG_112 OG_1733
Hhon.fasta	Hhon_g08105.t1	2	OG_997 OG_3643
Ctel.fasta	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA168750	2	OG_5240 OG_6249
Xesp.fasta	Xesp_003519-T1	3	OG_52 OG_444 OG_1969
Salurc.fasta	Salurc_EP00051_Salpingoeca_urceolata_P005832	2	OG_1493 OG_4231
Sanmal.fasta	Sanmal_Sma_012647-T1	2	OG_1804 OG_1970
Stycar.fasta	Stycar_maker-SC_scaffold3862-snap-gene-0.22-mRNA-1	2	OG_648 OG_2332
Tetwil.fasta	Tetwil_g5173.t1	2	OG_618 OG_1432
Mlei.fasta	Mlei_ML0514.g20.i1	2	OG_157 OG_1721
Ocar.fasta	Ocar_g3736	2	OG_4412 OG_5115
Emue.fasta	Emue_Em0008g1115a.t1	2	OG_1414 OG_3764
Hvul.fasta	Hvul_g21283_1	2	OG_2112 OG_6653
Emue.fasta	Emue_Em0008g1116a.t1	3	OG_2260 OG_4178 OG_6726
Stycar.fasta	Stycar_maker-SC_scaffold38843-augustus-gene-0.10-mRNA-1	2	OG_856 OG_857
Pbac.fasta	Pbac_sb2660694	2	OG_1040 OG_2710
Pbac.fasta	Pbac_sb2660695	2	OG_476 OG_5975
Hvul.fasta	Hvul_g21321_1	2	OG_826 OG_4390
Sanmal.fasta	Sanmal_Sma_012718-T1	2	OG_1644 OG_2776
Pbac.fasta	Pbac_sb2660747	2	OG_3452 OG_6420
Ocar.fasta	Ocar_g3807	2	OG_2810 OG_2839
Ocar.fasta	Ocar_g3811	2	OG_5724 OG_5737
Nemnom.fasta	Nemnom_g11679.t1	2	OG_4094 OG_5101
Stycar.fasta	Stycar_maker-SC_scaffold3929-snap-gene-0.9-mRNA-1	2	OG_1214 OG_2524
Chem.fasta	Chem_TCONS_00062081	2	OG_1492 OG_3527
Nemnom.fasta	Nemnom_g11695.t1	2	OG_1404 OG_4729
Emue.fasta	Emue_Em0023g67a.t1	3	OG_2266 OG_4705 OG_5591
Sanmal.fasta	Sanmal_Sma_012807-T1	2	OG_1137 OG_5970
Ocar.fasta	Ocar_g3862	2	OG_5071 OG_5783
Amil.fasta	Amil_Amillepora32311-RA	2	OG_319 OG_6528
Emue.fasta	Emue_Em0023g715a.t1	2	OG_4671 OG_5888
Nemnom.fasta	Nemnom_g11768.t1	2	OG_714 OG_736
Ocar.fasta	Ocar_g39	4	OG_719 OG_1302 OG_2315 OG_4469
Ocar.fasta	Ocar_g3901	2	OG_912 OG_3485
Sanmal.fasta	Sanmal_Sma_012853-T1	2	OG_2043 OG_5860
Mlei.fasta	Mlei_ML0549.g11.i1	2	OG_2310 OG_5970
Tetwil.fasta	Tetwil_g5382.t1	2	OG_2639 OG_6235
Tetwil.fasta	Tetwil_g5384.t1	2	OG_325 OG_3396
Fspp.fasta	Fspp_ffun1.m4.13616.m1	2	OG_2251 OG_3066
Tetwil.fasta	Tetwil_g10513.t1	2	OG_433 OG_5632
Emue.fasta	Emue_Em0023g752a.t1	2	OG_2300 OG_4273
Pbac.fasta	Pbac_sb2660940	2	OG_5036 OG_5884
Sanmal.fasta	Sanmal_Sma_012889-T1	2	OG_1082 OG_1667
Rhoesc.fasta	Rhoesc_Res_011910-T1	2	OG_2076 OG_5895
Gfas.fasta	Gfas_gfas1.m1.23183.m1	2	OG_1395 OG_1566
Mlei.fasta	Mlei_ML0559.g1.i1	2	OG_2436 OG_2767
Sanmal.fasta	Sanmal_Sma_012901-T1	2	OG_1979 OG_4159
Tetwil.fasta	Tetwil_g5430.t1	2	OG_3290 OG_4327
Tetwil.fasta	Tetwil_g10546.t1	2	OG_599 OG_3673
Pbac.fasta	Pbac_sb2660987	3	OG_53 OG_840 OG_1690
Pbac.fasta	Pbac_sb2661000	2	OG_4229 OG_5691
Salpun.fasta	Salpun_EP00053_Salpingoeca_punica_P013331	2	OG_348 OG_6887
Hvul.fasta	Hvul_g21686_1	2	OG_5682 OG_6171
Tetwil.fasta	Tetwil_g10592.t2	2	OG_694 OG_1633
Ocar.fasta	Ocar_g4004	2	OG_3459 OG_5615
Ocar.fasta	Ocar_g4032	2	OG_881 OG_882
Nemnom.fasta	Nemnom_g11887.t1	2	OG_875 OG_4437
Sanmal.fasta	Sanmal_Sma_012971-T1	2	OG_1102 OG_6342
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P057157	2	OG_2249 OG_6625
Stycar.fasta	Stycar_maker-SC_scaffold4068-augustus-gene-0.34-mRNA-1	3	OG_653 OG_656 OG_5516
Nemnom.fasta	Nemnom_g11897.t1	2	OG_4090 OG_6291
Xestes.fasta	Xestes_augustus_masked-XT_scaffold3650-processed-gene-0.6-mRNA-1	2	OG_299 OG_1556
Ocar.fasta	Ocar_g4062	2	OG_354 OG_410
Nemnom.fasta	Nemnom_g11917.t1	2	OG_2754 OG_4370
Pbac.fasta	Pbac_sb2661078	2	OG_1294 OG_2585
Sanmal.fasta	Sanmal_Sma_012999-T1	2	OG_1406 OG_3128
Saldol.fasta	Saldol_EP00054_Salpingoeca_dolichothecata_P025343	2	OG_1493 OG_4231
Stycar.fasta	Stycar_maker-SC_scaffold4085-augustus-gene-0.69-mRNA-1	2	OG_34 OG_4566
Hvul.fasta	Hvul_g21762_1	2	OG_60 OG_551
Pbac.fasta	Pbac_sb2661120	2	OG_56 OG_1784
Xesp.fasta	Xesp_004276-T1	2	OG_23 OG_4606
Plajan.fasta	Plajan_Pjan_scaffold15692_01	2	OG_5365 OG_6051
Ctel.fasta	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA170982	2	OG_355 OG_1566
Mlei.fasta	Mlei_ML0585.g3.i1	2	OG_4831 OG_5682
Ocar.fasta	Ocar_g4119	2	OG_6481 OG_6633
Mlei.fasta	Mlei_ML0590.g12.i1	2	OG_704 OG_1657
Sanmal.fasta	Sanmal_Sma_013044-T1	2	OG_610 OG_3027
Xesp.fasta	Xesp_004302-T1	2	OG_2108 OG_6126
Nemnom.fasta	Nemnom_g11985.t1	2	OG_1984 OG_6437
Hsap.fasta	Hsap_ENST00000429238	2	OG_1642 OG_4124
Amil.fasta	Amil_Amillepora33061-RA	2	OG_1876 OG_4496
Beraby.fasta	Beraby_Baby_sb338683	2	OG_1487 OG_1607
Fspp.fasta	Fspp_ffun1.m4.6881.m1	2	OG_382 OG_1602
Coeast.fasta	Coeast_Cast_sb806622	2	OG_2768 OG_2877
Ocar.fasta	Ocar_g4162	2	OG_1967 OG_5727
Pbac.fasta	Pbac_sb2661198	2	OG_125 OG_941
Pbac.fasta	Pbac_sb2661199	4	OG_1946 OG_4263 OG_5555 OG_5818
Fspp.fasta	Fspp_ffun1.m4.13950.m1	2	OG_1610 OG_4097
Ocar.fasta	Ocar_g4172	2	OG_4105 OG_5952
Pbac.fasta	Pbac_sb2661215	2	OG_2057 OG_3518
Xesp.fasta	Xesp_004372-T1	2	OG_2222 OG_5520
Sanmal.fasta	Sanmal_Sma_013113-T1	2	OG_1901 OG_2783
Sanmal.fasta	Sanmal_Sma_013115-T1	2	OG_2788 OG_3040
Xestes.fasta	Xestes_augustus_masked-XT_scaffold3956-processed-gene-0.9-mRNA-1	2	OG_1615 OG_3996
Mlei.fasta	Mlei_ML0615.g4.i1	2	OG_772 OG_6866
Pbac.fasta	Pbac_sb2661267	2	OG_2356 OG_3818
Tetwil.fasta	Tetwil_g5692.t3	2	OG_2329 OG_5796
Nemnom.fasta	Nemnom_g12079.t1	2	OG_512 OG_515
Acagra.fasta	Acagra_model.g22203.t1	2	OG_10 OG_1153
Sanmal.fasta	Sanmal_Sma_013146-T1	2	OG_1681 OG_1997
Aque.fasta	Aque_Aqu2.1.24919_001	2	OG_5191 OG_5709
Pbac.fasta	Pbac_sb2661321	2	OG_1502 OG_5500
Sanmal.fasta	Sanmal_Sma_013223-T1	2	OG_1070 OG_5176
Pbac.fasta	Pbac_sb2661325	2	OG_3706 OG_4447
Pbac.fasta	Pbac_sb2661326	2	OG_5644 OG_5663
Mlei.fasta	Mlei_ML0622.g10.i1	2	OG_2307 OG_4675
Pbac.fasta	Pbac_sb2661330	2	OG_143 OG_3819
Cscu.fasta	Cscu_XM_023370823.1	2	OG_903 OG_2380
Mlei.fasta	Mlei_ML0622.g30.i1	2	OG_1892 OG_1929
Ocar.fasta	Ocar_g4282	2	OG_1349 OG_5169
Gfas.fasta	Gfas_gfas1.m1.23500.m1	2	OG_3577 OG_5663
Pbac.fasta	Pbac_sb2661372	4	OG_3467 OG_3811 OG_3849 OG_5904
Ocar.fasta	Ocar_g429	2	OG_226 OG_1663
Ocar.fasta	Ocar_g4293	2	OG_1154 OG_1164
Hhon.fasta	Hhon_g08628.t1	2	OG_2531 OG_3684
Emue.fasta	Emue_Em0024g165a.t1	2	OG_1665 OG_5645
Sanmal.fasta	Sanmal_Sma_013270-T1	2	OG_1783 OG_6144
Stycar.fasta	Stycar_maker-SC_scaffold42228-augustus-gene-0.2994-mRNA-1	2	OG_4770 OG_6341
Nemnom.fasta	Nemnom_g12189.t1	2	OG_3986 OG_6100
Amil.fasta	Amil_Amillepora33520-RA	2	OG_428 OG_4394
Hhon.fasta	Hhon_g08645.t1	2	OG_4005 OG_5671
Acagra.fasta	Acagra_model.g2237.t1	2	OG_654 OG_1003
Pbac.fasta	Pbac_sb2661438	4	OG_4036 OG_4817 OG_6558 OG_6591
Ocar.fasta	Ocar_g4333	2	OG_4293 OG_4389
Sanmal.fasta	Sanmal_Sma_013419-T1	2	OG_1688 OG_4973
Tcas.fasta	Tcas_TC011513_001	2	OG_2820 OG_4381
Mlei.fasta	Mlei_ML0639.g12.i1	2	OG_904 OG_5308
Pbac.fasta	Pbac_sb2661475	2	OG_376 OG_830
Tetwil.fasta	Tetwil_g10954.t2	2	OG_382 OG_383
Xesp.fasta	Xesp_004603-T1	2	OG_1383 OG_1765
Tetwil.fasta	Tetwil_g5825.t1	2	OG_1031 OG_2426
Tetwil.fasta	Tetwil_g10968.t1	2	OG_2386 OG_6051
Sanmal.fasta	Sanmal_Sma_013467-T1	3	OG_401 OG_730 OG_3755
Bralan.fasta	Bralan_BLAG02001910_1	2	OG_3240 OG_6286
Emue.fasta	Emue_Em0008g541a.t1	2	OG_356 OG_5522
Skow.fasta	Skow_XM_002734629.1	2	OG_4688 OG_5637
Ocar.fasta	Ocar_g4398	2	OG_1350 OG_5123
Pbac.fasta	Pbac_sb2661537	3	OG_422 OG_624 OG_1156
Clacor.fasta	Clacor_Ccor_scaffold9499_01	2	OG_2977 OG_6640
Tetwil.fasta	Tetwil_g11000.t1	2	OG_172 OG_2870
Xesp.fasta	Xesp_004669-T1	2	OG_5790 OG_5961
Scil.fasta	Scil_scict023135.1	2	OG_4714 OG_5965
Ocar.fasta	Ocar_g4447	2	OG_2570 OG_2981
Salurc.fasta	Salurc_EP00051_Salpingoeca_urceolata_P007075	2	OG_2249 OG_6625
Xesp.fasta	Xesp_004691-T1	2	OG_4714 OG_6545
Xesp.fasta	Xesp_004700-T1	2	OG_544 OG_710
Xesp.fasta	Xesp_004701-T1	2	OG_709 OG_738
Nemnom.fasta	Nemnom_g12335.t1	2	OG_1852 OG_6177
Ocar.fasta	Ocar_g4473	2	OG_1871 OG_3766
Cscu.fasta	Cscu_XM_023371176.1	2	OG_45 OG_601
Emue.fasta	Emue_Em0008g623a.t1	2	OG_358 OG_2410
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P058066	2	OG_1647 OG_5941
Ocar.fasta	Ocar_g4536	2	OG_1744 OG_3448
Gasp.fasta	Gasp_gasp1.m3.28889.m1	2	OG_1492 OG_3527
Tetwil.fasta	Tetwil_g6031.t1	2	OG_3341 OG_5708
Lcom.fasta	Lcom_lcpid93784	2	OG_3707 OG_5905
Pbac.fasta	Pbac_sb2661732	2	OG_251 OG_5674
Fspp.fasta	Fspp_ffun1.m4.7417.m1	2	OG_2567 OG_5768
Ocar.fasta	Ocar_g4578	2	OG_560 OG_2610
Ocar.fasta	Ocar_g4583	2	OG_402 OG_2731
Sanmal.fasta	Sanmal_Sma_013804-T1	2	OG_2876 OG_5627
Vmul.fasta	Vmul_sbMO432749	2	OG_2695 OG_5875
Nemnom.fasta	Nemnom_g12463.t1	2	OG_713 OG_2104
Salpun.fasta	Salpun_EP00053_Salpingoeca_punica_P014512	2	OG_468 OG_5658
Xesp.fasta	Xesp_004826-T1	2	OG_637 OG_2220
Pbac.fasta	Pbac_sb2661809	2	OG_962 OG_980
Salmac.fasta	Salmac_EP00052_Salpingoeca_macrocollata_P013384	2	OG_471 OG_1092
Emue.fasta	Emue_Em0024g58a.t1	2	OG_1415 OG_6644
Mylflu.fasta	Mylflu_EP00047_Mylnosiga_fluctuans_P007135	2	OG_6221 OG_6317
Aaur.fasta	Aaur_scaffold2493.g5.t1	2	OG_3019 OG_4772
Nemnom.fasta	Nemnom_g12490.t1	2	OG_898 OG_5087
Gfas.fasta	Gfas_gfas1.m1.246.m1	2	OG_3252 OG_5649
Ocar.fasta	Ocar_g4629	2	OG_489 OG_3591
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P058257	2	OG_5128 OG_6313
Amil.fasta	Amil_Amillepora01013-RA	2	OG_2005 OG_3208
Rhoesc.fasta	Rhoesc_Res_012769-T1	2	OG_5156 OG_5814
Sanmal.fasta	Sanmal_Sma_013898-T1	2	OG_547 OG_1670
Horcal.fasta	Horcal_Hcv1.av93.c12.g537.i5	2	OG_704 OG_1657
Rhoesc.fasta	Rhoesc_Res_012783-T1	3	OG_5582 OG_5872 OG_6410
Opea.fasta	Opea_EP00118_Oscarella_pearsei_P004383	2	OG_425 OG_433
Sanmal.fasta	Sanmal_Sma_013963-T1	2	OG_4051 OG_5224
Pbac.fasta	Pbac_sb2661940	2	OG_514 OG_4340
Saldol.fasta	Saldol_EP00054_Salpingoeca_dolichothecata_P026560	2	OG_1629 OG_2539
Morvir.fasta	Morvir_scaffold27.g5.t1	2	OG_1492 OG_3527
Ocar.fasta	Ocar_g4717	2	OG_5365 OG_6051
Amil.fasta	Amil_Amillepora01136-RA	2	OG_120 OG_2391
Pbac.fasta	Pbac_sb2661986	2	OG_944 OG_4614
Tetwil.fasta	Tetwil_g6224.t2	2	OG_2763 OG_5854
Sanmal.fasta	Sanmal_Sma_014012-T1	2	OG_2094 OG_4277
Pbac.fasta	Pbac_sb2662005	2	OG_5511 OG_6078
Xestes.fasta	Xestes_augustus_masked-XT_scaffold4953-processed-gene-0.4-mRNA-1	2	OG_5 OG_6036
Tetwil.fasta	Tetwil_g11327.t2	2	OG_373 OG_2165
Sanmal.fasta	Sanmal_Sma_014019-T1	3	OG_406 OG_5078 OG_5630
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P058485	2	OG_6249 OG_6291
Xesp.fasta	Xesp_004973-T1	2	OG_736 OG_6181
Sanmal.fasta	Sanmal_Sma_014038-T1	2	OG_378 OG_4528
Hvul.fasta	Hvul_g22596_1	2	OG_1477 OG_5775
Gfas.fasta	Gfas_gfas1.m1.2600.m1	2	OG_2346 OG_3319
Stycar.fasta	Stycar_maker-SC_scaffold4474-augustus-gene-0.14-mRNA-1	2	OG_5721 OG_6142
Mlei.fasta	Mlei_ML0708.g12.i1	2	OG_341 OG_5449
Xesp.fasta	Xesp_004997-T1	2	OG_938 OG_6035
Hvul.fasta	Hvul_g22616_1	3	OG_1205 OG_4419 OG_6403
Ocar.fasta	Ocar_g4797	3	OG_5701 OG_5905 OG_6392
Plespi.fasta	Plespi_Pspi_scaffold9143_01	2	OG_2977 OG_6640
Pbac.fasta	Pbac_sb2662071	3	OG_416 OG_764 OG_2231
Ocar.fasta	Ocar_g4818	2	OG_1773 OG_2729
Sanmal.fasta	Sanmal_Sma_014103-T1	2	OG_2826 OG_4130
Ocar.fasta	Ocar_g4825	2	OG_2318 OG_3132
Tcas.fasta	Tcas_TC012168_002	2	OG_570 OG_5198
Ocar.fasta	Ocar_g484	2	OG_2304 OG_5670
Emue.fasta	Emue_Em0009g1011a.t1	3	OG_370 OG_2115 OG_2579
Amil.fasta	Amil_Amillepora01303-RA	2	OG_1108 OG_6036
Xesp.fasta	Xesp_005042-T1	2	OG_1450 OG_2398
Sanmal.fasta	Sanmal_Sma_014145-T1	2	OG_2890 OG_6205
Pbac.fasta	Pbac_sb2662118	2	OG_426 OG_3504
Ocar.fasta	Ocar_g4842	2	OG_5656 OG_6220
TrH2.fasta	TrH2_TrispH2_000060-RA	2	OG_2308 OG_2724
Amil.fasta	Amil_Amillepora01329-RA	2	OG_774 OG_2647
Ocar.fasta	Ocar_g485	2	OG_1864 OG_4372
Stycar.fasta	Stycar_maker-SC_scaffold4529-snap-gene-0.25-mRNA-1	2	OG_4266 OG_5369
Stycar.fasta	Stycar_maker-SC_scaffold45314-augustus-gene-0.25-mRNA-1	2	OG_1881 OG_5180
Pbac.fasta	Pbac_sb2662134	2	OG_3866 OG_4634
HoiH11.fasta	HoiH11_mRNA130	2	OG_1154 OG_2034
Pbac.fasta	Pbac_sb2662174	2	OG_261 OG_1649
Ocar.fasta	Ocar_g4923	2	OG_2693 OG_4094
Amil.fasta	Amil_Amillepora01430-RA	2	OG_2134 OG_2178
Pbac.fasta	Pbac_sb2662183	2	OG_2323 OG_5403
Ocar.fasta	Ocar_g4946	2	OG_811 OG_4730
Tetwil.fasta	Tetwil_g6402.t1	2	OG_1786 OG_4168
Ocar.fasta	Ocar_g4947	2	OG_2531 OG_6045
Saldol.fasta	Saldol_EP00054_Salpingoeca_dolichothecata_P027094	2	OG_2249 OG_6625
Tetwil.fasta	Tetwil_g6435.t2	2	OG_1390 OG_1958
Tetwil.fasta	Tetwil_g11563.t1	2	OG_3798 OG_4286
Emue.fasta	Emue_Em0028g45a.t1	2	OG_1853 OG_3457
Xesp.fasta	Xesp_005121-T1	2	OG_1971 OG_3942
Xesp.fasta	Xesp_005123-T1	2	OG_529 OG_2121
Pbac.fasta	Pbac_sb2662226	2	OG_744 OG_940
Pbac.fasta	Pbac_sb2662235	2	OG_884 OG_3578
Emue.fasta	Emue_Em0009g1076a.t1	2	OG_1782 OG_5627
Sanmal.fasta	Sanmal_Sma_014341-T1	2	OG_2565 OG_3355
Hvul.fasta	Hvul_g22825_1	2	OG_230 OG_6004
Stedip.fasta	Stedip_EP00041_Stephanoeca_diplocostata_P019646	2	OG_4917 OG_6095
Pbac.fasta	Pbac_sb2662249	2	OG_4113 OG_4296
Mlei.fasta	Mlei_ML0732.g19.i1	2	OG_958 OG_4538
Pbac.fasta	Pbac_sb2662272	2	OG_631 OG_3125
Hsap.fasta	Hsap_ENST00000472726	2	OG_965 OG_1006
Emue.fasta	Emue_Em0009g1118a.t1	2	OG_1982 OG_2092
Sanmal.fasta	Sanmal_Sma_014476-T1	2	OG_187 OG_5796
Xesp.fasta	Xesp_005215-T1	2	OG_792 OG_2766
Opea.fasta	Opea_EP00118_Oscarella_pearsei_P004724	2	OG_3460 OG_6262
Plespi.fasta	Plespi_Pspi_scaffold964_01	2	OG_5634 OG_5671
Ocar.fasta	Ocar_g5070	2	OG_271 OG_1758
Ocar.fasta	Ocar_g5078	2	OG_1025 OG_3165
Lampan.fasta	Lampan_Lpan_13391_01	2	OG_2888 OG_3707
Ocar.fasta	Ocar_g5083	2	OG_946 OG_4034
Sanmal.fasta	Sanmal_Sma_014511-T1	2	OG_1442 OG_4619
Tetwil.fasta	Tetwil_g11640.t1	2	OG_2366 OG_4383
Xesp.fasta	Xesp_005235-T1	2	OG_920 OG_5808
Nemnom.fasta	Nemnom_g12908.t1	2	OG_1304 OG_6426
Mlei.fasta	Mlei_ML0732.g80.i1	2	OG_1079 OG_6075
Mlei.fasta	Mlei_ML0734.g3.i1	2	OG_2588 OG_5939
Mlei.fasta	Mlei_ML0735.g2.i1	2	OG_2751 OG_3035
Xestes.fasta	Xestes_augustus_masked-XT_scaffold55912-processed-gene-0.5-mRNA-1	2	OG_3868 OG_4369
Ocar.fasta	Ocar_g5114	2	OG_44 OG_5365
Bralan.fasta	Bralan_BLAG03000566_1	2	OG_5240 OG_6249
Stycar.fasta	Stycar_maker-SC_scaffold4665-augustus-gene-0.105-mRNA-1	2	OG_1369 OG_3495
Amil.fasta	Amil_Amillepora35760-RA	2	OG_1383 OG_1765
Ocar.fasta	Ocar_g5120	2	OG_324 OG_2334
Lampan.fasta	Lampan_Lpan_13458_01	2	OG_3778 OG_5696
Didcos.fasta	Didcos_EP00039_Didymoeca_costata_P001482	2	OG_1473 OG_6237
Ocar.fasta	Ocar_g512	2	OG_5704 OG_5860
Hvul.fasta	Hvul_g22977_1	2	OG_287 OG_5887
Ocar.fasta	Ocar_g5131	2	OG_4401 OG_5241
Pbac.fasta	Pbac_sb2662397	2	OG_4831 OG_5682
Saldol.fasta	Saldol_EP00054_Salpingoeca_dolichothecata_P027526	2	OG_943 OG_1602
Salpun.fasta	Salpun_EP00053_Salpingoeca_punica_P015503	2	OG_1716 OG_5881
Pbac.fasta	Pbac_sb2662409	2	OG_1266 OG_4000
Nemnom.fasta	Nemnom_g1296.t1	2	OG_3526 OG_5176
Acaspe.fasta	Acaspe_EP00035_Acanthoeca_spectabilis_P018360	2	OG_4090 OG_4814
Xesp.fasta	Xesp_005289-T1	2	OG_4576 OG_6231
Xesp.fasta	Xesp_005303-T1	2	OG_2493 OG_2767
Nemnom.fasta	Nemnom_g12986.t1	2	OG_801 OG_6609
Pbac.fasta	Pbac_sb2662446	4	OG_1079 OG_2952 OG_3984 OG_6075
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P059248	3	OG_5027 OG_5128 OG_6313
Ocar.fasta	Ocar_g5172	2	OG_165 OG_1741
Xesp.fasta	Xesp_005319-T1	2	OG_901 OG_6697
Stycar.fasta	Stycar_maker-SC_scaffold4711-augustus-gene-0.38-mRNA-1	2	OG_4286 OG_5720
Xesp.fasta	Xesp_005328-T1	2	OG_877 OG_2008
Ocar.fasta	Ocar_g5187	2	OG_1941 OG_2681
Xesp.fasta	Xesp_005331-T1	2	OG_2918 OG_4079
Ocar.fasta	Ocar_g5199	2	OG_25 OG_1770
Tetwil.fasta	Tetwil_g6700.t2	3	OG_3058 OG_3171 OG_4616
Xesp.fasta	Xesp_005346-T1	2	OG_922 OG_1422
Pbac.fasta	Pbac_sb2662512	2	OG_916 OG_2100
Stedip.fasta	Stedip_EP00041_Stephanoeca_diplocostata_P020170	2	OG_1716 OG_5881
Emue.fasta	Emue_Em0009g1216a.t1	2	OG_4289 OG_5768
Tetwil.fasta	Tetwil_g11767.t1	2	OG_2799 OG_4942
Pocdam.fasta	Pocdam_XM_027190337.1	2	OG_4542 OG_6121
Tetwil.fasta	Tetwil_g6723.t1	2	OG_866 OG_886
Emue.fasta	Emue_Em0009g121a.t1	2	OG_2670 OG_4343
Pbac.fasta	Pbac_sb2662514	2	OG_916 OG_5469
Pbac.fasta	Pbac_sb2662543	2	OG_818 OG_4065
Ocar.fasta	Ocar_g5237	2	OG_868 OG_2541
Sanmal.fasta	Sanmal_Sma_015089-T1	2	OG_43 OG_5683
Tetwil.fasta	Tetwil_g11780.t1	2	OG_2626 OG_3271
Hsap.fasta	Hsap_ENST00000494383	2	OG_2669 OG_5921
Xesp.fasta	Xesp_005367-T1	2	OG_2042 OG_6119
Tetwil.fasta	Tetwil_g11784.t2	2	OG_1170 OG_1751
Tetwil.fasta	Tetwil_g11786.t2	2	OG_1164 OG_1840
Xesp.fasta	Xesp_005376-T1	2	OG_2361 OG_5312
Xesp.fasta	Xesp_005377-T1	2	OG_5811 OG_5904
Nemnom.fasta	Nemnom_g13090.t1	2	OG_181 OG_2944
Nemnom.fasta	Nemnom_g13091.t1	2	OG_872 OG_6750
Rhoesc.fasta	Rhoesc_Res_013542-T1	2	OG_1592 OG_2984
Sanmal.fasta	Sanmal_Sma_015157-T1	2	OG_355 OG_5848
Sanmal.fasta	Sanmal_Sma_015173-T1	2	OG_5923 OG_6213
Pbac.fasta	Pbac_sb2662626	2	OG_4875 OG_6130
Emue.fasta	Emue_Em0009g1275a.t1	2	OG_1764 OG_4677
Coemet.fasta	Coemet_Cmet_scaffold22672_01	2	OG_2888 OG_3707
Tetwil.fasta	Tetwil_g11825.t2	2	OG_3647 OG_5198
Skow.fasta	Skow_XM_002736115.2	2	OG_3816 OG_5628
Mlei.fasta	Mlei_ML0763.g1.i1	2	OG_3666 OG_3759
