orthogroup	orthogroup_name_Mus	presence_expression	gain_expression	loss_expression	presence_conservation	gain_conservation	loss_conservation	n_presences_sps	is_tfs	is_ion	is_sig	is_neu	is_siggpcr	is_myo	genes_Tadh	genes_TrH2	genes_Hhon	genes_HoiH23	genes_Nvec	genes_Spis	genes_Hvul	genes_Mmus	genes_Dmel	genes_Mlei	genes_Spolac	annot_tfs	annot_ion	annot_sig	annot_neu	annot_siggpcr	annot_myo	pfam_architecture
OG_922	homeodomain_interacting_protein_kinase_1/homeodomain_interacting_protein_kinase_2	TrH2	TrH2		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Tadh_TriadT32819	TrH2_TrispH2_010386-RA		HoiH23_PlH23_004935-RA										Pkinase.HG15.4:HIPK1/HIPK2/HIPK3/HIPK4				Pkinase/
OG_9622	dynein_axonemal_heavy_chain_12	TrH2	TrH2		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TrH2_TrispH2_001142-RA																DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/
OG_9945	pyroglutamyl_peptidase_I	TrH2	TrH2		Dmel,Hhon,HoiH23,Hvul,Mmus,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei,Nvec	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT63763	TrH2_TrispH2_001287-RA	Hhon_g05924.t1	HoiH23_PlH23_000567-RA														Peptidase_C15/
OG_10732	transmembrane_protein_50A	Hhon	Hhon		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g09586.t1															UPF0220/
OG_10908	ATPase_H_transporting_V0_subunit_c	Hhon	Hhon		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g10991.t1															ATP-synt_C/ATP-synt_C/
OG_11579	pyruvate_dehydrogenase_kinase_1/pyruvate_dehydrogenase_kinase_2	Hhon	Hhon		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Tadh,TrH2	Metazoa	Spolac	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g08490.t1															BCDHK_Adom3/HATPase_c/
OG_11639		Hhon	Hhon		Hhon,HoiH23,Tadh,TrH2	Placozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g00017.t1															
OG_11692		Hhon	Hhon		Hhon,HoiH23,Tadh,TrH2	Placozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT55319		Hhon_g02172.t1	HoiH23_PlH23_002583-RA														
OG_11886		Hhon	Hhon		Hhon,HoiH23,Tadh,TrH2	Placozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g11805.t1	HoiH23_PlH23_009349-RA														
OG_11965		Hhon	Hhon		Hhon,HoiH23	Hoilungia		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g08851.t1															
OG_1948	ATPase_H_transporting_V0_subunit_d1	Hhon	Hhon		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g04495.t1															vATP-synt_AC39/
OG_1977	mono_ADP_ribosylhydrolase_1/mono_ADP_ribosylhydrolase_2	Hhon	Hhon		Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Dmel	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TrH2_TrispH2_005067-RA	Hhon_g09197.t1	HoiH23_PlH23_001394-RA														Macro/
OG_2415		Hhon	Hhon		Hhon,HoiH23,Hvul,Nvec,Tadh,TrH2	CniBilPla	Bilateria,Spis	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TrH2_TrispH2_004487-RA	Hhon_g07440.t1															,TSP_1/TSP_1/
OG_2693	syndecan_binding_protein	Hhon	Hhon		Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Dmel	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Tadh_TriadT64065	TrH2_TrispH2_001446-RA	Hhon_g03554.t1												PDZ.Unclassified			PDZ/
OG_3112	LRR_binding_FLII_interacting_protein_1/LRR_binding_FLII_interacting_protein_2	Hhon	Hhon		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g11260.t1															LRRFIP/
OG_3189	5_hydroxytryptamine_receptor_7/apelin_receptor/C_X_C_motif_chemokine_receptor_1/C_X_C_motif_chemokine_receptor_2/G_protein_coupled_receptor_101/G_protein_coupled_receptor_135/G_protein_coupled_receptor_161/G_protein_coupled_receptor_50/melatonin_receptor_1A/opsin_4/pyroglutamylated_RFamide_peptide_receptor/somatostatin_receptor_1/somatostatin_receptor_2/somatostatin_receptor_5	Hhon	Hhon		Hhon,HoiH23,Nvec,Spis,Tadh,TrH2	CniBilPla	Bilateria,Hvul	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	Tadh_TriadT52553,Tadh_TriadT56182,Tadh_TriadT59294,Tadh_TriadT59637,Tadh_wf_g4956.t1	TrH2_TrispH2_000210-RA,TrH2_TrispH2_002172-RA,TrH2_TrispH2_005496-RA,TrH2_TrispH2_005498-RA,TrH2_TrispH2_006940-RA,TrH2_TrispH2_008975-RA,TrH2_TrispH2_011772-RA	Hhon_g07225.t1,Hhon_g07759.t1,Hhon_g10438.t1,Hhon_g10450.t1	HoiH23_PlH23_004789-RA										GPCRrhod.HG36.1:NA,GPCRrhod.HG36.10:NA,GPCRrhod.HG36.13:NA,GPCRrhod.HG36.15:NA,GPCRrhod.HG36.16:NA,GPCRrhod.HG36.20:NA,GPCRrhod.HG36.31:NA,GPCRrhod.HG36.32:NA,GPCRrhod.HG36.4:NA,GPCRrhod.HG36.5:NA,GPCRrhod.HG36.6:NA,GPCRrhod.HG36.7:NA		GPCRrhod.HG36.1:NA,GPCRrhod.HG36.10:NA,GPCRrhod.HG36.13:NA,GPCRrhod.HG36.15:NA,GPCRrhod.HG36.16:NA,GPCRrhod.HG36.20:NA,GPCRrhod.HG36.31:NA,GPCRrhod.HG36.32:NA,GPCRrhod.HG36.4:NA,GPCRrhod.HG36.5:NA,GPCRrhod.HG36.6:NA,GPCRrhod.HG36.7:NA		,7tm_1/
OG_3655	hydroxyacyl_CoA_dehydrogenase/MDM2_proto_oncogene	Hhon	Hhon		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g05781.t1															3HCDH_N/zf-C3HC4_3/
OG_4047	HIG1_hypoxia_inducible_domain_family_member_1A/HIG1_hypoxia_inducible_domain_family_member_1C/Higd1a	Hhon	Hhon		Dmel,Hhon,HoiH23,Mmus,Nvec,Spis,Tadh,TrH2	CniBilPla	Hvul	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g08494.t1					Mmus_ENSMUST00000215007										HIG_1_N/
OG_4132	endosome_lysosome_associated_apoptosis_and_autophagy_regulator_1/endosome_lysosome_associated_apoptosis_and_autophagy_regulator_family_member_2	Hhon	Hhon		Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Tadh,TrH2	Metazoa	Dmel,Spolac	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT55496	TrH2_TrispH2_004423-RA	Hhon_g08345.t1															,zf-C3HC/Rsm1/
OG_4256	calcium_binding_and_coiled_coil_domain_2/inositol_polyphosphate_5_phosphatase_K	Hhon	Hhon		Hhon,HoiH23,Tadh,TrH2	Placozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g08506.t1															SKICH/
OG_4402		Hhon	Hhon		Hhon,Tadh,TrH2	Placozoa	HoiH23	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT63599		Hhon_g11622.t1															CARD/
OG_4407	G_protein_coupled_receptor_21/opioid_receptor_kappa_1	Hhon	Hhon		Hhon,HoiH23,Tadh,TrH2	Placozoa		1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		TrH2_TrispH2_004138-RA	Hhon_g01680.t1	HoiH23_PlH23_003635-RA										GPCRrhod.HG108.2:NA		GPCRrhod.HG108.2:NA		7tm_1/
OG_5069	EH_domain_binding_protein_1/sperm_antigen_with_calponin_homology_and_coiled_coil_domains_1_like	Hhon	Hhon		Hhon,HoiH23,Tadh,TrH2	Placozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT63621		Hhon_g03752.t1															NT-C2/CH/DUF3585/
OG_524	SAM_and_HD_domain_containing_deoxynucleoside_triphosphate_triphosphohydrolase_1	Hhon	Hhon		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g11282.t1															HD/
OG_5332	protein_phosphatase_3_regulatory_subunit_B_beta	Hhon	Hhon		Hhon,HoiH23,Tadh,TrH2	Placozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g00957.t1															EF-hand_7/EF-hand_7/
OG_6604		Hhon	Hhon		Hhon,HoiH23,Nvec,Spis,Tadh,TrH2	CniBilPla	Bilateria,Hvul	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT55533	TrH2_TrispH2_003792-RA	Hhon_g09864.t1															
OG_6889	rhomboid_5_homolog_1/ribonuclease_H2_subunit_C	Hhon	Hhon		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TrH2_TrispH2_003479-RA	Hhon_g03780.t1	HoiH23_PlH23_000091-RA														Rhomboid/
OG_7177	Ral_GEF_with_PH_domain_and_SH3_binding_motif_2	Hhon	Hhon		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g03762.t1															RasGEF/
OG_7341		Hhon	Hhon		Hhon,HoiH23,Tadh,TrH2	Placozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g08984.t1	HoiH23_PlH23_002385-RA														
OG_7708		Hhon	Hhon		Hhon,HoiH23,Hvul,Nvec,Spis,Tadh,TrH2	CniBilPla	Bilateria	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT64039	TrH2_TrispH2_004691-RA	Hhon_g01766.t1															
OG_7902		Hhon	Hhon		Hhon,Tadh,TrH2	Placozoa	HoiH23	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT64041	TrH2_TrispH2_008444-RA	Hhon_g01755.t1															,SelK_SelG/
OG_7932		Hhon	Hhon		Hhon,TrH2	Placozoa	HoiH23,Tadh	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TrH2_TrispH2_009415-RA	Hhon_g06081.t1															
OG_8007	BRO1_domain_and_CAAX_motif_containing	Hhon	Hhon		Hhon,HoiH23,Spis,Tadh,TrH2	CniBilPla	Bilateria,Hvul,Nvec	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g03753.t1															BRO1/
OG_8357	transmembrane_BAX_inhibitor_motif_containing_6	Hhon	Hhon		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT63745		Hhon_g02399.t1	HoiH23_PlH23_002231-RA														Bax1-I/
OG_9850	sorting_nexin_32/sorting_nexin_5/sorting_nexin_6	Hhon	Hhon		Hhon,HoiH23,Hvul,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Bilateria,Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g06530.t1	HoiH23_PlH23_002609-RA														PX/BAR/
OG_10180	deoxynucleotidyltransferase_terminal_interacting_protein_2	HoiH23	HoiH23		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE				HoiH23_PlH23_000048-RA														Fcf2/
OG_10317	phospholipid_scramblase_1/phospholipid_scramblase_2	HoiH23	HoiH23		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g07881.t1	HoiH23_PlH23_006159-RA														Scramblase/
OG_10367	yippee_like_5	HoiH23	HoiH23		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Tadh,TrH2	Metazoa	Spolac	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE				HoiH23_PlH23_000057-RA														Yippee-Mis18/
OG_11199	CTD_small_phosphatase_like_2	HoiH23	HoiH23		Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Dmel	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE			Hhon_g02883.t1	HoiH23_PlH23_008290-RA														NIF/
OG_11449		HoiH23	HoiH23		Hhon,HoiH23,Hvul,Nvec,Spis,Tadh	CniBilPla	Bilateria,TrH2	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g00991.t1	HoiH23_PlH23_003096-RA														
OG_11750		HoiH23	HoiH23		Hhon,HoiH23	Hoilungia		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g11157.t1	HoiH23_PlH23_006670-RA														
OG_11947		HoiH23	HoiH23		Hhon,HoiH23,Tadh,TrH2	Placozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE				HoiH23_PlH23_010460-RA,HoiH23_PlH23_011962-RA														
OG_11948		HoiH23	HoiH23		HoiH23,Tadh,TrH2	Placozoa	Hhon	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT32688	TrH2_TrispH2_010857-RA		HoiH23_PlH23_011449-RA														
OG_2525	chromosome_8_open_reading_frame_37	HoiH23	HoiH23		Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Dmel	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT52472		Hhon_g06174.t1	HoiH23_PlH23_001881-RA														RMP/
OG_3260	bone_marrow_stromal_cell_antigen_1/CD38_molecule	HoiH23	HoiH23		Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Dmel,Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TrH2_TrispH2_009943-RA	Hhon_g08560.t1	HoiH23_PlH23_002365-RA														Rib_hydrolayse/
OG_3564	cathepsin_K/cathepsin_L/cathepsin_S/cathepsin_V	HoiH23	HoiH23		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g09585.t1	HoiH23_PlH23_003067-RA														Inhibitor_I29/Peptidase_C1/
OG_3576	phospholipase_A2_group_IB/phospholipase_A2_group_IIF/phospholipase_A2_group_X	HoiH23	HoiH23		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Tadh,TrH2	CniBilPla		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT25131	TrH2_TrispH2_001202-RA		HoiH23_PlH23_000275-RA														Phospholip_A2_1/
OG_4014	serine_hydrolase_like_2	HoiH23	HoiH23		Dmel,Hhon,HoiH23,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Hvul	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE				HoiH23_PlH23_000300-RA														Abhydrolase_1/
OG_4248		HoiH23	HoiH23		Hhon,HoiH23,Tadh	Placozoa	TrH2	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE				HoiH23_PlH23_006936-RA														Laminin_G_2/Laminin_G_2/
OG_4660		HoiH23	HoiH23		Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Tadh,TrH2	CniBilPla	Dmel	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE				HoiH23_PlH23_000135-RA														
OG_5103	cadherin_EGF_LAG_seven_pass_G_type_receptor_2/FAT_atypical_cadherin_4/usherin	HoiH23	HoiH23		Hhon,HoiH23,Spolac,Tadh,TrH2	Metazoa	CniBil,Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g07483.t1	HoiH23_PlH23_002967-RA														Laminin_G_3/Laminin_N/Cadherin/,Laminin_G_3/Laminin_N/Cadherin/Cadherin/Cadherin/
OG_5766	enkurin_TRPC_channel_interacting_protein	HoiH23	HoiH23		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,TrH2	Metazoa	Tadh	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g10618.t1	HoiH23_PlH23_008842-RA														Enkurin/
OG_5990	chromosome_12_open_reading_frame_57	HoiH23	HoiH23		Dmel,Hhon,HoiH23,Mmus,Nvec,Spis,Tadh,TrH2	CniBilPla	Hvul	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE				HoiH23_PlH23_002535-RA														P_C10/
OG_607	solute_carrier_family_38_member_9	HoiH23	HoiH23		Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Tadh,TrH2	Metazoa	Dmel,Spolac	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Tadh_TriadT29059		Hhon_g00767.t1	HoiH23_PlH23_008634-RA											Aa_trans.HG1.2:SLC38A9			Aa_trans/,Aa_trans/Aa_trans/
OG_7636		HoiH23	HoiH23		Hhon,HoiH23	Hoilungia		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g07996.t1	HoiH23_PlH23_006139-RA														
OG_9739	G_protein_coupled_receptor_kinase_5	HoiH23	HoiH23		Dmel,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Tadh,TrH2	Metazoa	Hhon,Spolac	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		TrH2_TrispH2_006198-RA		HoiH23_PlH23_005750-RA										Pkinase.HG40.4:like:GRK1/GRK2/GRK3/GRK4/GRK5/GRK6/GRK7;RGS.HG2.0:GRK1/GRK4/GRK5/GRK6/GRK7				RGS/Pkinase/
OG_10477	hydrogen_voltage_gated_channel_1	Nvec	Nvec		Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Dmel	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g211269		Hvul_g16714_1											
OG_11532	transmembrane_protein_30A	Nvec	Nvec		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g179187													
OG_12547	OG_12547	Nvec	Nvec		Nvec,Spis	Anthozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g246196													
OG_12583	OG_12583	Nvec	Nvec		Nvec,Spis	Anthozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g243836													
OG_4431	folate_hydrolase_1/N_acetylated_alpha_linked_acidic_dipeptidase_2	Nvec	Nvec		Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Dmel	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TrH2_TrispH2_005605-RA		HoiH23_PlH23_004601-RA	Nvec_v1g99196													PA/Peptidase_M28/TFR_dimer/
OG_4502	DNA_damage_regulated_autophagy_modulator_1/DNA_damage_regulated_autophagy_modulator_2	Nvec	Nvec		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g79767													
OG_4728	OG_4728	Nvec	Nvec		Dmel,Hvul,Mmus,Nvec,Spis	CniBil		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g95089													
OG_4935	metal_response_element_binding_transcription_factor_2	Nvec	Nvec		Dmel,Hhon,HoiH23,Hvul,Mlei,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mmus	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g241186	Spis_XP_022794859_1												
OG_5172	OG_5172	Nvec	Nvec		Nvec,Spis,Spolac	Metazoa	Bilateria,Hvul,Mlei,Placozoa	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g55150													
OG_5438	OG_5438	Nvec	Nvec		Hvul,Nvec,Spis	Cnidaria		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g247798													
OG_6371	OG_6371	Nvec	Nvec		Hvul,Mmus,Nvec,Spis	CniBil	Dmel	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g121336													
OG_6561	St6galnac5	Nvec	Nvec		Dmel,Mmus,Nvec,Spis	CniBil	Hvul	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g104549			Mmus_ENSMUST00000044278	Dmel_FBtr0072441									
OG_8948	OG_8948	Nvec	Nvec		Nvec,Spis	Anthozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_NVE18775													
OG_9501	OG_9501	Nvec	Nvec		Nvec,Spis	Anthozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g248425													
OG_11585		Spis	Spis		Hhon,HoiH23,Hvul,Mlei,Nvec,Spis,Tadh,TrH2	Metazoa	Bilateria,Spolac	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE				HoiH23_PlH23_011462-RA		Spis_XP_022804164_1												
OG_12272	OG_12272	Spis	Spis		Hvul,Nvec,Spis	Cnidaria		1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE					Nvec_v1g237703	Spis_XP_022792585_1												
OG_12436	OG_12436	Spis	Spis		Hvul,Nvec,Spis	Cnidaria		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_NVE2456,Nvec_v1g73487	Spis_XP_022786297_1												
OG_12549	OG_12549	Spis	Spis		Nvec,Spis	Anthozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE						Spis_XP_022777979_1												
OG_12569	OG_12569	Spis	Spis		Nvec,Spis	Anthozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE						Spis_XP_022798084_1												
OG_2128	Aatk	Spis	Spis		Mmus,Nvec,Spis,Spolac	Metazoa	Dmel,Hvul,Mlei,Placozoa	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE						Spis_XP_022799872_1		Mmus_ENSMUST00000064307										
OG_2221	CD163_molecule/crumbs_cell_polarity_complex_component_1/Dner/EGF_like_domain_multiple_7/EGF_like_repeats_and_discoidin_domains_3/FAT_atypical_cadherin_4/glycoprotein_2/growth_arrest_specific_6/heparan_sulfate_proteoglycan_2/jagged_canonical_Notch_ligand_1/kinesin_associated_protein_3/MAM_domain_containing_glycosylphosphatidylinositol_anchor_1/multiple_EGF_like_domains_6/neurocan/oncoprotein_induced_transcript_3/signal_sequence_receptor_subunit_4/slit_guidance_ligand_2/sushi_nidogen_and_EGF_like_domains_1/sushi_von_Willebrand_factor_type_A_EGF_and_pentraxin_domain_containing_1/uromodulin/versican	Spis	Spis		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE						Spis_XP_022808401_1		Mmus_ENSMUST00000049126	Dmel_FBtr0301470									
OG_2235	polycystin_1_like_2_gene_pseudogene/polycystin_family_receptor_for_egg_jelly	Spis	Spis		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Tadh,TrH2	Metazoa	Spolac	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE					Nvec_NVE14139,Nvec_v1g20472,Nvec_v1g21107	Spis_XP_022777715_1,Spis_XP_022779645_1,Spis_XP_022780302_1,Spis_XP_022800008_1,Spis_XP_022801659_1,Spis_XP_022801665_1												
OG_2490	OG_2490	Spis	Spis		Nvec,Spis	Anthozoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE						Spis_XP_022788581_1												
OG_2493	OG_2493	Spis	Spis		Dmel,Hvul,Mmus,Nvec,Spis	CniBil		1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE						Spis_XP_022789822_1	Hvul_g10876_1											
OG_2613	OG_2613	Spis	Spis		Hvul,Nvec,Spis	Cnidaria		1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE					Nvec_v1g38812	Spis_XP_022794014_1												
OG_2714	proprotein_convertase_subtilisin_kexin_type_7	Spis	Spis		Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Dmel,Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE						Spis_XP_022786291_1,Spis_XP_022786340_1,Spis_XP_022796699_1												
OG_2778	OG_2778	Spis	Spis		Hvul,Mmus,Spis	CniBil	Dmel,Nvec	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE						Spis_XP_022803051_1												
OG_3505	OG_3505	Spis	Spis		Hvul,Nvec,Spis	Cnidaria		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g211237,Nvec_v1g244693	Spis_XP_022792177_1												
OG_4375	afadin_adherens_junction_formation_factor	Spis	Spis		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Tadh,TrH2	CniBilPla		1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE						Spis_XP_022796045_1			Dmel_FBtr0300525									
OG_4580	follicle_stimulating_hormone_receptor/luteinizing_hormone_choriogonadotropin_receptor/relaxin_family_peptide_receptor_2/thyroid_stimulating_hormone_receptor	Spis	Spis		Hhon,HoiH23,Nvec,Spis,Tadh,TrH2	CniBilPla	Bilateria,Hvul	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE			Hhon_g07236.t1	HoiH23_PlH23_011941-RA	Nvec_v1g90480	Spis_XP_022807058_1								GPCRrhod.HG34.20:NA		GPCRrhod.HG34.20:NA		,7tm_1/
