orthogroup	orthogroup_name
OG_9835	OG_9835:RIB43A_domain_with_coiled_coils_2
OG_9837	OG_9837:trafficking_protein_particle_complex_6B/Trappc6b
OG_9839	OG_9839:lysine_demethylase_4B/lysine_demethylase_4C
OG_9841	OG_9841:secretion_associated_Ras_related_GTPase_1B
OG_9844	OG_9844:BRICK1_subunit_of_SCAR_WAVE_actin_nucleating_complex/Brk1
OG_9845	OG_9845:Alg2/ALG2_alpha_1_3_1_6_mannosyltransferase
OG_9850	OG_9850:sorting_nexin_32/sorting_nexin_5/sorting_nexin_6
OG_9852	OG_9852:DnaJ_heat_shock_protein_family_Hsp40_member_C5/DnaJ_heat_shock_protein_family_Hsp40_member_C5_beta/Dnajc5
OG_9856	OG_9856:COPI_coat_complex_subunit_epsilon
OG_9858	OG_9858:nemo_like_kinase
OG_9865	OG_9865:phosphatidylinositol_transfer_protein_alpha/Pitpna
OG_9876	OG_9876:Ghitm/growth_hormone_inducible_transmembrane_protein
OG_9879	OG_9879:exostosin_glycosyltransferase_1
OG_9880	OG_9880:calreticulin
OG_9884	OG_9884:protein_O_glucosyltransferase_2
OG_9887	OG_9887:ADP_ribosylation_factor_like_GTPase_8B/Arl8a
OG_9889	OG_9889:MAF1_homolog_negative_regulator_of_RNA_polymerase_III
OG_9893	OG_9893:phosphatidylinositol_transfer_protein_membrane_associated_1/phosphatidylinositol_transfer_protein_membrane_associated_2
OG_9899	OG_9899:
OG_9901	OG_9901:formin_homology_2_domain_containing_3
OG_9904	OG_9904:growth_arrest_specific_8
OG_9920	OG_9920:strawberry_notch_homolog_1
OG_9924	OG_9924:DEAD_box_helicase_17/DEAD_box_helicase_5
OG_9929	OG_9929:synapse_associated_protein_1
OG_9936	OG_9936:Nap1l5/nucleosome_assembly_protein_1_like_1/nucleosome_assembly_protein_1_like_4
OG_9937	OG_9937:sperm_associated_antigen_6
OG_9942	OG_9942:MYRF/MYRFL
OG_9944	OG_9944:golgi_transport_1B
OG_9945	OG_9945:pyroglutamyl_peptidase_I
OG_9946	OG_9946:MOB_kinase_activator_2
OG_9950	OG_9950:Atp6v1f/ATPase_H_transporting_V1_subunit_F
OG_9953	OG_9953:CFAP97_domain_containing_1
OG_9958	OG_9958:protein_O_fucosyltransferase_2
OG_9962	OG_9962:ataxin_7_like_3/Atxn7l3b
OG_9965	OG_9965:tribbles_pseudokinase_1/tribbles_pseudokinase_2
OG_9975	OG_9975:pumilio_RNA_binding_family_member_2
OG_9983	OG_9983:craniofacial_development_protein_1
OG_9986	OG_9986:Cyc1/cytochrome_c1
OG_9989	OG_9989:4_hydroxyphenylpyruvate_dioxygenase
OG_9993	OG_9993:inositol_polyphosphate_1_phosphatase
OG_9996	OG_9996:protein_tyrosine_phosphatase_4A1
OG_10003	OG_10003:phosducin_like
OG_10013	OG_10013:fructose_bisphosphatase_2
OG_10016	OG_10016:Pam16/presequence_translocase_associated_motor_16
OG_10030	OG_10030:Tpi1/triosephosphate_isomerase_1
OG_10032	OG_10032:IRX1/IRX2/IRX3/IRX4/IRX5/IRX6/MKX
OG_10035	OG_10035:small_nuclear_ribonucleoprotein_polypeptide_N/Snrpn
OG_10037	OG_10037:homer_scaffold_protein_2/Homer1
OG_10042	OG_10042:DNA_topoisomerase_I
OG_10057	OG_10057:ubiquitin_C_terminal_hydrolase_L3/Uchl1
OG_10058	OG_10058:O_linked_N_acetylglucosamine_GlcNAc_transferase/Ogt
OG_10059	OG_10059:methylsterol_monooxygenase_1
OG_10066	OG_10066:Emc9/ER_membrane_protein_complex_subunit_8
OG_10067	OG_10067:aspartate_beta_hydroxylase/Asph
OG_10068	OG_10068:aspartate_beta_hydroxylase_domain_containing_2/Asphd2
OG_10075	OG_10075:zinc_finger_C2HC_type_containing_1A
OG_10084	OG_10084:COPI_coat_complex_subunit_zeta_1
OG_10089	OG_10089:Slc30a3/solute_carrier_family_30_member_2
OG_10092	OG_10092:Etv1/ETV1/ETV4/ETV5
OG_10100	OG_10100:RIC8_guanine_nucleotide_exchange_factor_B
OG_10106	OG_10106:tubulin_tyrosine_ligase_like_4
OG_10107	OG_10107:Snap25/synaptosome_associated_protein_23
OG_10111	OG_10111:transmembrane_protein_164
OG_10118	OG_10118:phosphatidylinositol_5_phosphate_4_kinase_type_2_alpha
OG_10119	OG_10119:ribosomal_protein_S24
OG_10120	OG_10120:CDP_diacylglycerol_synthase_2/Cds2
OG_10126	OG_10126:ATP_synthase_F1_subunit_beta/Atp5b
OG_10127	OG_10127:proteasome_26S_subunit_ATPase_5/Psmc5
OG_10129	OG_10129:N_myristoyltransferase_1/N_myristoyltransferase_2
OG_10132	OG_10132:Serp2/stress_associated_endoplasmic_reticulum_protein_1/stress_associated_endoplasmic_reticulum_protein_family_member_2
OG_10133	OG_10133:
OG_10138	OG_10138:Ndfip2/Nedd4_family_interacting_protein_1
OG_10147	OG_10147:intraflagellar_transport_22
OG_10150	OG_10150:endoplasmic_reticulum_aminopeptidase_1/endoplasmic_reticulum_aminopeptidase_2/glutamyl_aminopeptidase/leucyl_and_cystinyl_aminopeptidase/thyrotropin_releasing_hormone_degrading_enzyme
OG_10151	OG_10151:alanyl_aminopeptidase_membrane/aminopeptidase_puromycin_sensitive/endoplasmic_reticulum_aminopeptidase_1/glutamyl_aminopeptidase
OG_10165	OG_10165:GIPC_PDZ_domain_containing_family_member_1
OG_10167	OG_10167:Ppp1r11/protein_phosphatase_1_regulatory_inhibitor_subunit_11
OG_10173	OG_10173:histocompatibility_minor_13
OG_10175	OG_10175:SET_nuclear_proto_oncogene/Tspyl4
OG_10180	OG_10180:deoxynucleotidyltransferase_terminal_interacting_protein_2
OG_10185	OG_10185:solute_carrier_family_12_member_1/solute_carrier_family_12_member_2
OG_10191	OG_10191:NMDA_receptor_synaptonuclear_signaling_and_neuronal_migration_factor/Nsmf
OG_10192	OG_10192:solute_carrier_family_44_member_4
OG_10195	OG_10195:kinesin_family_binding_protein
OG_10198	OG_10198:Aldoa/Aldoc/aldolase_fructose_bisphosphate_C
OG_10206	OG_10206:adaptor_related_protein_complex_2_subunit_alpha_1/adaptor_related_protein_complex_2_subunit_alpha_2/Ap2a2
OG_10207	OG_10207:Rasgef1a
OG_10210	OG_10210:solute_carrier_family_25_member_38
OG_10213	OG_10213:phosphoenolpyruvate_carboxykinase_1
OG_10224	OG_10224:tetraspanin_31/Tspan13
OG_10229	OG_10229:Pde1a/Pde1b/phosphodiesterase_1A
OG_10233	OG_10233:radial_spoke_head_3
OG_10234	OG_10234:parkin_coregulated
OG_10235	OG_10235:radixin
OG_10237	OG_10237:ADP_ribosylation_factor_like_GTPase_4A/Arl4c
OG_10238	OG_10238:akirin_2
OG_10239	OG_10239:actin_like_6A/Actl6b
OG_10240	OG_10240:actin_beta/actin_gamma_1
OG_10243	OG_10243:charged_multivesicular_body_protein_1B
OG_10245	OG_10245:methionine_adenosyltransferase_2A
OG_10247	OG_10247:casein_kinase_2_alpha_1
OG_10249	OG_10249:cilia_and_flagella_associated_protein_20
OG_10256	OG_10256:hydroxylysine_kinase
OG_10265	OG_10265:mannosidase_alpha_class_1B_member_1
OG_10266	OG_10266:bone_morphogenetic_protein_receptor_type_1A/bone_morphogenetic_protein_receptor_type_1B/transforming_growth_factor_beta_receptor_1
OG_10270	OG_10270:RAB_member_of_RAS_oncogene_family_like_2A
OG_10273	OG_10273:CTD_small_phosphatase_1/CTD_small_phosphatase_like
OG_10278	OG_10278:Cdk14/cyclin_dependent_kinase_14
OG_10281	OG_10281:outer_dense_fiber_of_sperm_tails_3/outer_dense_fiber_of_sperm_tails_3_like_2
OG_10284	OG_10284:protein_phosphatase_6_regulatory_subunit_2/protein_phosphatase_6_regulatory_subunit_3
OG_10286	OG_10286:Atp6v1e1/ATPase_H_transporting_V1_subunit_E1
OG_10290	OG_10290:Ppp2r2b/Ppp2r2c/protein_phosphatase_2_regulatory_subunit_Bdelta
OG_10294	OG_10294:tyrosine_3_monooxygenase_tryptophan_5_monooxygenase_activation_protein_epsilon/Ywhae
OG_10295	OG_10295:protein_phosphatase_1_catalytic_subunit_alpha
OG_10298	OG_10298:dipeptidyl_peptidase_4/dipeptidyl_peptidase_like_10/Dpp10/Dpp6/fibroblast_activation_protein_alpha
OG_10300	NA
OG_10303	OG_10303:signal_induced_proliferation_associated_1_like_1/Sipa1l1
OG_10304	OG_10304:ubiquitin_fold_modifier_conjugating_enzyme_1
OG_10316	OG_10316:Plk2
OG_10317	OG_10317:phospholipid_scramblase_1/phospholipid_scramblase_2
OG_10319	OG_10319:vesicle_transport_through_interaction_with_t_SNAREs_1A
OG_10320	OG_10320:Ppp3ca/Ppp3cb/protein_phosphatase_3_catalytic_subunit_alpha
OG_10322	OG_10322:Paqr9/progestin_and_adipoQ_receptor_family_member_5/progestin_and_adipoQ_receptor_family_member_6/progestin_and_adipoQ_receptor_family_member_9
OG_10325	OG_10325:dual_specificity_phosphatase_10
OG_10330	OG_10330:zinc_finger_AN1_type_containing_4
OG_10331	OG_10331:POU4F1/POU4F2/POU4F3
OG_10332	OG_10332:POU3F1/POU3F2/POU3F3/POU3F4
OG_10337	OG_10337:G_protein_subunit_alpha_L/Gnal/Gnas
OG_10355	OG_10355:bromodomain_containing_7
OG_10356	OG_10356:ATPase_secretory_pathway_Ca2_transporting_1
OG_10359	OG_10359:FKBP_prolyl_isomerase_2
OG_10361	OG_10361:TBC1_domain_family_member_10B
OG_10366	OG_10366:Ccdc28b/coiled_coil_domain_containing_28B
OG_10367	OG_10367:yippee_like_5
OG_10379	OG_10379:casein_kinase_1_alpha_1
OG_10384	OG_10384:Pebp1
OG_10386	OG_10386:Atp6v0e2/ATPase_H_transporting_V0_subunit_e1/ATPase_H_transporting_V0_subunit_e2
OG_10387	OG_10387:phosphoglucomutase_3
OG_10391	OG_10391:ribosomal_protein_L26/Rpl26
OG_10395	OG_10395:Golga7b/golgin_A7
OG_10399	OG_10399:isocitrate_dehydrogenase_NADP_1
OG_10409	OG_10409:NADH_ubiquinone_oxidoreductase_subunit_AB1/Ndufab1
OG_10417	OG_10417:pyruvate_carboxylase
OG_10418	OG_10418:ribosomal_protein_L3/Rpl3
OG_10420	OG_10420:Pde2a
OG_10422	OG_10422:amylo_alpha_1_6_glucosidase_4_alpha_glucanotransferase
OG_10427	OG_10427:FOXJ1
OG_10429	OG_10429:AC097634.4/FOXP1/FOXP2/FOXP3/FOXP4/Foxp1/Foxp2
OG_10431	OG_10431:apoptosis_inhibitor_5
OG_10434	OG_10434:oxysterol_binding_protein_like_9
OG_10435	OG_10435:Arpp21/R3H_domain_containing_1/R3H_domain_containing_2/R3hdm1
OG_10438	OG_10438:dynein_cytoplasmic_1_light_intermediate_chain_2
OG_10440	OG_10440:novel_protein_VKORC1_and_PRSS53_readthrough/vitamin_K_epoxide_reductase_complex_subunit_1
OG_10442	OG_10442:pterin_4_alpha_carbinolamine_dehydratase_2
OG_10452	NA
OG_10454	OG_10454:ELAV_like_RNA_binding_protein_4/Elavl2/Elavl3/Elavl4
OG_10461	OG_10461:
OG_10463	OG_10463:KH_RNA_binding_domain_containing_signal_transduction_associated_2/Khdrbs3
OG_10469	OG_10469:chloride_voltage_gated_channel_2
OG_10471	OG_10471:abhydrolase_domain_containing_17B_depalmitoylase
OG_10474	OG_10474:novel_transcript_readthrough_between_UQCR11_and_MBD3/Uqcr11
OG_10477	OG_10477:hydrogen_voltage_gated_channel_1
OG_10484	OG_10484:transmembrane_protein_63B
OG_10487	OG_10487:Kcnj3/Kcnj4/Kcnj9/potassium_inwardly_rectifying_channel_subfamily_J_member_3
OG_10491	OG_10491:Mgst3/microsomal_glutathione_S_transferase_3
OG_10495	OG_10495:mutS_homolog_2
OG_10496	OG_10496:terminal_nucleotidyltransferase_5A/terminal_nucleotidyltransferase_5C/terminal_nucleotidyltransferase_5D
OG_10497	OG_10497:organic_solute_carrier_partner_1
OG_10500	OG_10500:phosphodiesterase_9A
OG_10508	OG_10508:CCR4_NOT_transcription_complex_subunit_4
OG_10520	OG_10520:zinc_finger_protein_207
OG_10523	OG_10523:UBA_like_domain_containing_2
OG_10524	OG_10524:testis_expressed_47
OG_10532	OG_10532:dual_specificity_tyrosine_phosphorylation_regulated_kinase_4
OG_10535	OG_10535:CDC_like_kinase_2
OG_10541	OG_10541:ribonucleotide_reductase_regulatory_subunit_M2
OG_10542	OG_10542:Atp9a/ATPase_phospholipid_transporting_9B_putative
OG_10544	OG_10544:phosphodiesterase_11A
OG_10545	OG_10545:phosphodiesterase_11A
OG_10546	OG_10546:phosphodiesterase_11A
OG_10547	OG_10547:OCIA_domain_containing_1/Ociad1/Ociad2
OG_10548	OG_10548:ribosomal_protein_S3A/Rps3a1
OG_10550	OG_10550:thioredoxin_domain_containing_9
OG_10551	OG_10551:small_nuclear_ribonucleoprotein_polypeptide_G
OG_10557	OG_10557:myosin_VIIA
OG_10567	OG_10567:ubiquitously_expressed_prefoldin_like_chaperone
OG_10568	OG_10568:Atp6v0b/ATPase_H_transporting_V0_subunit_b
OG_10569	OG_10569:ubiquitin_conjugating_enzyme_E2_G1
OG_10575	OG_10575:kinesin_light_chain_4/Klc1/Klc2
OG_10587	OG_10587:solute_carrier_family_25_member_33/solute_carrier_family_25_member_36
OG_10598	OG_10598:family_with_sequence_similarity_102_member_A/family_with_sequence_similarity_102_member_B
OG_10599	OG_10599:ribosomal_protein_S18/Rps18-ps6
OG_10600	OG_10600:clathrin_light_chain_A/clathrin_light_chain_B/Cltb
OG_10604	OG_10604:Slc1a2/solute_carrier_family_1_member_2
OG_10608	NA
OG_10609	OG_10609:transmembrane_p24_trafficking_protein_10
OG_10610	OG_10610:ribosomal_protein_S12
OG_10620	OG_10620:SMCR8_C9orf72_complex_subunit
OG_10628	OG_10628:myosin_VI
OG_10631	OG_10631:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW2/H2bu2
OG_10635	OG_10635:Sdhb/succinate_dehydrogenase_complex_iron_sulfur_subunit_B
OG_10641	OG_10641:Copg1/COPI_coat_complex_subunit_gamma_1
OG_10644	OG_10644:Tma7
OG_10647	OG_10647:Chchd4/coiled_coil_helix_coiled_coil_helix_domain_containing_4
OG_10655	OG_10655:
OG_10658	OG_10658:phosphodiesterase_7A
OG_10660	OG_10660:ribosomal_RNA_processing_1/Rrp1
OG_10661	OG_10661:TEAD1/TEAD2/TEAD3/TEAD4
OG_10670	OG_10670:ER_membrane_protein_complex_subunit_3
OG_10676	OG_10676:glycerol_kinase
OG_10679	OG_10679:actin_related_protein_3/Actr3b
OG_10690	OG_10690:Ebf1/EBF1/EBF2/EBF3/EBF4
OG_10695	OG_10695:phosphomannomutase_2/Pmm1
OG_10696	OG_10696:MXD1/MXD3/MXD4/MXI1
OG_10698	OG_10698:YKT6_v_SNARE_homolog
OG_10700	OG_10700:inosine_monophosphate_dehydrogenase_2
OG_10701	NA
OG_10707	OG_10707:yippee_like_2/Ypel3
OG_10710	OG_10710:advillin
OG_10713	OG_10713:adenosylhomocysteinase
OG_10715	OG_10715:Prkar1a/Prkar1b/protein_kinase_cAMP_dependent_type_I_regulatory_subunit_alpha
OG_10726	OG_10726:Ube2ql1/ubiquitin_conjugating_enzyme_E2_Q1/ubiquitin_conjugating_enzyme_E2_Q2
OG_10728	OG_10728:Cap2/cyclase_associated_actin_cytoskeleton_regulatory_protein_2
OG_10731	OG_10731:pyrroline_5_carboxylate_reductase_2
OG_10732	OG_10732:transmembrane_protein_50A
OG_10742	OG_10742:3_oxoacid_CoA_transferase_1/Oxct1
OG_10743	OG_10743:Cox4i1/cytochrome_c_oxidase_subunit_4I1
OG_10754	OG_10754:metallophosphoesterase_domain_containing_1/Mpped1/Mpped2
OG_10757	NA
OG_10758	OG_10758:RFX1/RFX2/RFX3
OG_10759	OG_10759:YTH_domain_containing_1
OG_10762	OG_10762:NADH_ubiquinone_oxidoreductase_core_subunit_S7/Ndufs7
OG_10779	OG_10779:RNA_polymerase_I_and_III_subunit_D
OG_10795	OG_10795:NME_NM23_nucleoside_diphosphate_kinase_1/Nme1/NME1_NME2_readthrough
OG_10798	OG_10798:hydroxymethylbilane_synthase
OG_10800	OG_10800:plasmanylethanolamine_desaturase_1
OG_10807	OG_10807:mitochondrial_carrier_2/Mtch1
OG_10820	OG_10820:histone_deacetylase_5
OG_10821	OG_10821:RNA_binding_motif_protein_45
OG_10840	OG_10840:Eef1a2/eukaryotic_translation_elongation_factor_1_alpha_1/eukaryotic_translation_elongation_factor_1_alpha_2
OG_10841	OG_10841:Acot7/acyl_CoA_thioesterase_7
OG_10845	OG_10845:enoyl_CoA_hydratase_domain_containing_3
OG_10852	OG_10852:casein_kinase_1_gamma_3
OG_10859	OG_10859:RALBP1_associated_Eps_domain_containing_1/RALBP1_associated_Eps_domain_containing_2/Reps2
OG_10864	OG_10864:glutathione_S_transferase_kappa_1
OG_10868	OG_10868:G_protein_subunit_alpha_o1/Gnao1
OG_10869	OG_10869:G_protein_subunit_alpha_i1/G_protein_subunit_alpha_i2/Gnai1
OG_10873	OG_10873:ribonuclease_K
OG_10882	OG_10882:rhophilin_associated_tail_protein_1_like
OG_10887	OG_10887:ribosomal_protein_L7a
OG_10896	OG_10896:phospholipase_C_beta_1/phospholipase_C_beta_4/Plcb1/Plcb4
OG_10897	OG_10897:H3.3_histone_A/H3f3b
OG_10899	OG_10899:dynein_axonemal_light_chain_4
OG_10902	OG_10902:TBC1_domain_family_member_1/TBC1_domain_family_member_4
OG_10904	OG_10904:Zmat2/ZMAT2
OG_10908	OG_10908:ATPase_H_transporting_V0_subunit_c
OG_10914	OG_10914:solute_carrier_family_3_member_1
OG_10916	OG_10916:protein_phosphatase_1_catalytic_subunit_beta
OG_10924	OG_10924:Slc12a5/solute_carrier_family_12_member_4/solute_carrier_family_12_member_6
OG_10930	OG_10930:alanine_glyoxylate_aminotransferase_2
OG_10932	OG_10932:cilia_and_flagella_associated_protein_161
OG_10933	OG_10933:AR/ESR1/ESR2/NR3C1/NR3C2/PGR/estrogen_related_receptor_gamma/HNF4A/HNF4G/like_NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR2E3/Nr2f1/Rora/RXRA/RXRB/RXRG/Thra
OG_10934	OG_10934:dynein_light_chain_roadblock_type_2
OG_10951	OG_10951:heat_shock_protein_90_beta_family_member_1
OG_10954	OG_10954:RAD54_like_2
OG_10963	OG_10963:pre_mRNA_processing_factor_38B
OG_10973	NA
OG_10984	OG_10984:hexokinase_1/hexokinase_2/Hk1
OG_10985	OG_10985:charged_multivesicular_body_protein_2A
OG_10987	OG_10987:TBC1_domain_family_member_30
OG_10988	OG_10988:TBC1_domain_family_member_30/Vdac1/Vdac3/voltage_dependent_anion_channel_2
OG_10989	OG_10989:Scd2/stearoyl_CoA_desaturase/stearoyl_CoA_desaturase_5
OG_10991	OG_10991:phosphatidylinositol_4_phosphate_5_kinase_type_1_gamma/Pip5k1c
OG_10997	OG_10997:Pde4a/phosphodiesterase_4B/phosphodiesterase_4D
OG_11004	OG_11004:iron_sulfur_cluster_assembly_1
OG_11007	OG_11007:TNF_alpha_induced_protein_8_like_3
OG_11009	OG_11009:Pafah1b1/platelet_activating_factor_acetylhydrolase_1b_regulatory_subunit_1
OG_11016	OG_11016:receptor_accessory_protein_5/Reep5
OG_11022	OG_11022:CYFIP_related_Rac1_interactor_B/Fam49a
OG_11027	OG_11027:ELMO_domain_containing_2/Elmod1
OG_11028	OG_11028:growth_arrest_specific_2_like_2
OG_11032	OG_11032:G_protein_coupled_receptor_kinase_3
OG_11035	OG_11035:adaptor_related_protein_complex_2_subunit_beta_1/Ap2b1
OG_11042	OG_11042:solute_carrier_family_12_member_9
OG_11045	OG_11045:small_G_protein_signaling_modulator_1
OG_11047	OG_11047:dynein_light_chain_LC8_type_2/Dynll2
OG_11050	OG_11050:Tango2/transport_and_golgi_organization_2_homolog
OG_11052	OG_11052:adaptor_related_protein_complex_2_subunit_mu_1/Ap2m1
OG_11056	OG_11056:Cnih2/Cnih3/cornichon_family_AMPA_receptor_auxiliary_protein_1
OG_11065	OG_11065:proteasome_26S_subunit_non_ATPase_7
OG_11067	OG_11067:family_with_sequence_similarity_135_member_A
OG_11068	OG_11068:DnaJ_heat_shock_protein_family_Hsp40_member_B1
OG_11069	OG_11069:nanos_C2HC_type_zinc_finger_1
OG_11070	OG_11070:RAB28_member_RAS_oncogene_family
OG_11077	OG_11077:phosphodiesterase_6D
OG_11081	OG_11081:FOXN2/FOXN3
OG_11087	OG_11087:Map1lc3a/microtubule_associated_protein_1_light_chain_3_alpha
OG_11089	OG_11089:heat_shock_protein_90_alpha_family_class_B_member_1/Hsp90aa1
OG_11091	OG_11091:glutaminyl_peptide_cyclotransferase_like
OG_11092	OG_11092:SRF
OG_11095	OG_11095:NADH_ubiquinone_oxidoreductase_core_subunit_V2/Ndufv2
OG_11112	OG_11112:KDEL_endoplasmic_reticulum_protein_retention_receptor_2
OG_11120	OG_11120:solute_carrier_family_25_member_10
OG_11125	NA
OG_11135	OG_11135:ribosome_biogenesis_regulator_1_homolog
OG_11142	OG_11142:G_protein_subunit_alpha_q/Gnaq
OG_11146	OG_11146:phosphoribosyl_pyrophosphate_synthetase_associated_protein_2
OG_11150	OG_11150:La_ribonucleoprotein_6_translational_regulator
OG_11151	OG_11151:FKBP_prolyl_isomerase_1A/FKBP_prolyl_isomerase_1B/Fkbp1a/Fkbp1b
OG_11159	OG_11159:3_hydroxy_3_methylglutaryl_CoA_synthase_1/Hmgcs1
OG_11160	OG_11160:Nfib/Nfix/nuclear_factor_I_B
OG_11168	OG_11168:UDP_N_acetylglucosamine_pyrophosphorylase_1
OG_11172	OG_11172:solute_carrier_family_9_member_A2
OG_11177	OG_11177:Timm17a/translocase_of_inner_mitochondrial_membrane_17A/translocase_of_inner_mitochondrial_membrane_17B
OG_11181	OG_11181:solute_carrier_family_41_member_1
OG_11183	OG_11183:dual_specificity_tyrosine_phosphorylation_regulated_kinase_2
OG_11193	OG_11193:
OG_11194	OG_11194:
OG_11195	OG_11195:methylthioribose_1_phosphate_isomerase_1
OG_11196	OG_11196:
OG_11197	OG_11197:
OG_11198	OG_11198:
OG_11199	OG_11199:CTD_small_phosphatase_like_2
OG_11200	OG_11200:zinc_finger_CCCH_type_containing_12B/zinc_finger_CCCH_type_containing_12C
OG_11202	OG_11202:methionine_sulfoxide_reductase_A
OG_11204	OG_11204:Pura/Purb/purine_rich_element_binding_protein_A
OG_11205	OG_11205:pellino_E3_ubiquitin_protein_ligase_1/pellino_E3_ubiquitin_protein_ligase_family_member_2/pellino_E3_ubiquitin_protein_ligase_family_member_3
OG_11209	OG_11209:tyrosine_aminotransferase
OG_11217	OG_11217:retention_in_endoplasmic_reticulum_sorting_receptor_1
OG_11221	OG_11221:Rcan2/regulator_of_calcineurin_2
OG_11223	OG_11223:Tecr/trans_2_3_enoyl_CoA_reductase
OG_11224	NA
OG_11226	OG_11226:FOXG1
OG_11241	NA
OG_11254	OG_11254:NCK_associated_protein_1/Nckap1
OG_11255	OG_11255:F_box_protein_21
OG_11259	OG_11259:canopy_FGF_signaling_regulator_4
OG_11273	OG_11273:Cdk5r1/Cdk5r2
OG_11282	OG_11282:ribosomal_protein_L29/Rpl29
OG_11297	OG_11297:Fscn1
OG_11298	NA
OG_11299	NA
OG_11302	OG_11302:Ogfrl1
OG_11304	OG_11304:Atp1b1/Atp1b2/ATPase_Na_K_transporting_subunit_beta_1/ATPase_Na_K_transporting_subunit_beta_2
OG_11306	NA
OG_11310	NA
OG_11312	NA
OG_11329	OG_11329:tumor_protein_p53_inducible_nuclear_protein_1
OG_11355	OG_11355:caveolin_1/caveolin_3
OG_11405	NA
OG_11428	OG_11428:solute_carrier_family_12_member_8
OG_11429	OG_11429:
OG_11431	OG_11431:EYA_transcriptional_coactivator_and_phosphatase_4
OG_11433	OG_11433:serpin_family_B_member_1/serpin_family_B_member_11/serpin_family_B_member_12/serpin_family_B_member_4/Serpine2/Serpini1
OG_11435	OG_11435:Cox6c
OG_11438	OG_11438:DnaJ_heat_shock_protein_family_Hsp40_member_B4
OG_11445	OG_11445:serine_threonine_kinase_32A/serine_threonine_kinase_32C/Stk32c
OG_11448	OG_11448:dynein_light_chain_roadblock_type_2/Dynlrb1
OG_11449	OG_11449:
OG_11451	OG_11451:alkaline_ceramidase_2
OG_11453	OG_11453:family_with_sequence_similarity_166_member_B
OG_11456	OG_11456:protein_phosphatase_1_catalytic_subunit_gamma
OG_11458	OG_11458:macrophage_migration_inhibitory_factor/Mif
OG_11465	OG_11465:methionine_sulfoxide_reductase_A
OG_11472	OG_11472:thioredoxin_domain_containing_12
OG_11478	OG_11478:oxysterol_binding_protein_like_6
OG_11481	OG_11481:flotillin_2
OG_11486	OG_11486:ATPase_phospholipid_transporting_8A1
OG_11500	OG_11500:Atp6v1a/ATPase_H_transporting_V1_subunit_A
OG_11502	OG_11502:NIPA_like_domain_containing_2/Nipal3
OG_11506	OG_11506:actin_alpha_1_skeletal_muscle/actin_beta
OG_11508	OG_11508:BTG_anti_proliferation_factor_1/transducer_of_ERBB2_2
OG_11509	OG_11509:arginase_1
OG_11515	OG_11515:
OG_11526	OG_11526:peroxiredoxin_2/peroxiredoxin_4
OG_11532	OG_11532:transmembrane_protein_30A
OG_11539	OG_11539:QKI_KH_domain_containing_RNA_binding
OG_11540	OG_11540:eukaryotic_translation_initiation_factor_4E_family_member_1B/eukaryotic_translation_initiation_factor_4E_family_member_2
OG_11543	OG_11543:Dnm1l/dynamin_1_like
OG_11545	OG_11545:Pgrmc1/progesterone_receptor_membrane_component_2
OG_11546	OG_11546:Pdxk/pyridoxal_kinase
OG_11547	OG_11547:ectonucleoside_triphosphate_diphosphohydrolase_5_inactive
OG_11555	OG_11555:proline_rich_coiled_coil_2A/proline_rich_coiled_coil_2B/Prrc2b
OG_11557	OG_11557:ADP_ribosylation_factor_like_GTPase_3
OG_11563	OG_11563:microtubule_associated_protein_1_light_chain_3_gamma
OG_11569	OG_11569:single_stranded_DNA_binding_protein_2/single_stranded_DNA_binding_protein_3/Ssbp2/Ssbp4
OG_11579	OG_11579:pyruvate_dehydrogenase_kinase_1/pyruvate_dehydrogenase_kinase_2
OG_11584	OG_11584:thimet_oligopeptidase_1
OG_11585	OG_11585:
OG_11588	OG_11588:Rac_family_small_GTPase_1
OG_11589	OG_11589:Gdi1/GDP_dissociation_inhibitor_1/GDP_dissociation_inhibitor_2
OG_11592	OG_11592:ectonucleoside_triphosphate_diphosphohydrolase_4
OG_11595	OG_11595:transmembrane_p24_trafficking_protein_1/transmembrane_p24_trafficking_protein_5
OG_11599	OG_11599:Mmd/monocyte_to_macrophage_differentiation_associated_2
OG_11600	OG_11600:Atp6v1g2/ATPase_H_transporting_V1_subunit_G1/ATPase_H_transporting_V1_subunit_G3
OG_11603	OG_11603:G_protein_subunit_alpha_i1/G_protein_subunit_alpha_i3
OG_11604	OG_11604:flotillin_1
OG_11614	OG_11614:B4galt6
OG_11619	OG_11619:legumain
OG_11620	OG_11620:tryptophan_2_3_dioxygenase
OG_11635	OG_11635:glyoxylate_and_hydroxypyruvate_reductase
OG_11638	OG_11638:
OG_11639	OG_11639:
OG_11641	OG_11641:
OG_11642	OG_11642:
OG_11653	OG_11653:
OG_11654	OG_11654:
OG_11656	OG_11656:
OG_11662	OG_11662:Zfp706/zinc_finger_protein_706
OG_11668	OG_11668:ENSP00000491078.1/stereocilin
OG_11669	OG_11669:
OG_11670	OG_11670:
OG_11671	OG_11671:
