orthogroup	transcript	species	gene	name
OG_4480	Tadh_TriadT53993	Tadh	Tadh_TriadG53993	ornithine_decarboxylase_1
OG_4480	Hhon_g00299.t1	Hhon	Hhon_g00299.t1	ornithine_decarboxylase_1
OG_4480	HoiH23_PlH23_008709-RA	HoiH23	HoiH23_PlH23_008709	ornithine_decarboxylase_1
OG_4480	TrH2_TrispH2_009383-RA	TrH2	TrH2_TrispH2_009383	ornithine_decarboxylase_1
OG_4480	TrH2_TrispH2_011442-RA	TrH2	TrH2_TrispH2_011442	ornithine_decarboxylase_1
OG_4480	Tadh_TriadT9870	Tadh	Tadh_TriadG9870	ornithine_decarboxylase_1
OG_4480	TrH2_TrispH2_011903-RA	TrH2	TrH2_TrispH2_011903	ornithine_decarboxylase_1
OG_4480	Tadh_wf_g11612.t1	Tadh	Tadh_wf_g11612	ornithine_decarboxylase_1
OG_4480	Tadh_TriadT62376	Tadh	Tadh_TriadG62376	ornithine_decarboxylase_1
OG_4481	Tadh_TriadT34041	Tadh	Tadh_TriadG34041	fatty_acid_synthase
OG_4481	HoiH23_PlH23_011572-RA	HoiH23	HoiH23_PlH23_011572	fatty_acid_synthase
OG_4481	HoiH23_PlH23_008712-RA	HoiH23	HoiH23_PlH23_008712	fatty_acid_synthase
OG_4481	Hhon_g00296.t1	Hhon	Hhon_g00296.t1	fatty_acid_synthase
OG_4481	TrH2_TrispH2_012144-RA	TrH2	TrH2_TrispH2_012144	fatty_acid_synthase
OG_4481	Tadh_TriadT62374	Tadh	Tadh_TriadG62374	fatty_acid_synthase
OG_4481	TrH2_TrispH2_011331-RA	TrH2	TrH2_TrispH2_011331	fatty_acid_synthase
OG_4481	Tadh_TriadT34070	Tadh	Tadh_TriadG34070	fatty_acid_synthase
OG_4482	Tadh_TriadT50746	Tadh	Tadh_TriadG50746	septin_4
OG_4482	Hhon_g07733.t1	Hhon	Hhon_g07733.t1	septin_4
OG_4482	HoiH23_PlH23_010642-RA	HoiH23	HoiH23_PlH23_010642	septin_4
OG_4482	TrH2_TrispH2_006913-RA	TrH2	TrH2_TrispH2_006913	septin_4
OG_4483	TrH2_TrispH2_006914-RA	TrH2	TrH2_TrispH2_006914	thiosulfate_sulfurtransferase_like_domain_containing_3
OG_4483	Hhon_g07734.t1	Hhon	Hhon_g07734.t1	thiosulfate_sulfurtransferase_like_domain_containing_1
OG_4483	Tadh_TriadT17427	Tadh	Tadh_TriadG17427	thiosulfate_sulfurtransferase_like_domain_containing_1
OG_4483	HoiH23_PlH23_010643-RA	HoiH23	HoiH23_PlH23_010643	thiosulfate_sulfurtransferase_like_domain_containing_1
OG_4484	Hhon_g07738.t1	Hhon	Hhon_g07738.t1	
OG_4484	Tadh_TriadT62601	Tadh	Tadh_TriadG62601	
OG_4484	HoiH23_PlH23_010648-RA	HoiH23	HoiH23_PlH23_010648	
OG_4484	TrH2_TrispH2_006917-RA	TrH2	TrH2_TrispH2_006917	
OG_4484	Hhon_g07739.t1	Hhon	Hhon_g07739.t1	
OG_4484	HoiH23_PlH23_011638-RA	HoiH23	HoiH23_PlH23_011638	
OG_4484	HoiH23_PlH23_010647-RA	HoiH23	HoiH23_PlH23_010647	
OG_4484	TrH2_TrispH2_006921-RA	TrH2	TrH2_TrispH2_006921	
OG_4484	Tadh_TriadT59616	Tadh	Tadh_TriadG59616	
OG_4485	Tadh_TriadT59617	Tadh	Tadh_TriadG59617	
OG_4485	TrH2_TrispH2_006922-RA	TrH2	TrH2_TrispH2_006922	
OG_4485	Tadh_TriadT62600	Tadh	Tadh_TriadG62600	
OG_4485	TrH2_TrispH2_012089-RA	TrH2	TrH2_TrispH2_012089	
OG_4486	HoiH23_PlH23_008393-RA	HoiH23	HoiH23_PlH23_008393	kielin_cysteine_rich_BMP_regulator
OG_4486	HoiH23_PlH23_008394-RA	HoiH23	HoiH23_PlH23_008394	kielin_cysteine_rich_BMP_regulator
OG_4486	Hhon_g05111.t1	Hhon	Hhon_g05111.t1	kielin_cysteine_rich_BMP_regulator
OG_4486	TrH2_TrispH2_011117-RA	TrH2	TrH2_TrispH2_011117	Fc_fragment_of_IgG_binding_protein
OG_4486	HoiH23_PlH23_001810-RA	HoiH23	HoiH23_PlH23_001810	follistatin
OG_4487	Tadh_TriadT61920	Tadh	Tadh_TriadG61920	bZIP.HG3.8:like:NFIL3/NFILZ
OG_4487	TrH2_TrispH2_004978-RA	TrH2	TrH2_TrispH2_004978	bZIP.HG3.8:like:NFIL3/NFILZ
OG_4487	HoiH23_PlH23_001813-RA	HoiH23	HoiH23_PlH23_001813	bZIP.HG3.8:like:NFIL3/NFILZ
OG_4488	Hhon_g10874.t1	Hhon	Hhon_g10874.t1	spectrin_beta_erythrocytic
OG_4488	TrH2_TrispH2_004975-RA	TrH2	TrH2_TrispH2_004975	spectrin_beta_non_erythrocytic_1
OG_4488	HoiH23_PlH23_001815-RA	HoiH23	HoiH23_PlH23_001815	spectrin_beta_non_erythrocytic_1
OG_4488	Tadh_TriadT33212	Tadh	Tadh_TriadG33212	spectrin_beta_non_erythrocytic_1
OG_4489	TrH2_TrispH2_004974-RA	TrH2	TrH2_TrispH2_004974	tyrosine_aminotransferase
OG_4489	HoiH23_PlH23_001816-RA	HoiH23	HoiH23_PlH23_001816	tyrosine_aminotransferase
OG_4489	Tadh_TriadT33190	Tadh	Tadh_TriadG33190	tyrosine_aminotransferase
OG_4489	Hhon_g10873.t1	Hhon	Hhon_g10873.t1	tyrosine_aminotransferase
OG_4490	Tadh_TriadT61912	Tadh	Tadh_TriadG61912	myotubularin_related_protein_3
OG_4490	HoiH23_PlH23_001819-RA	HoiH23	HoiH23_PlH23_001819	zinc_finger_FYVE_type_containing_21
OG_4490	TrH2_TrispH2_004971-RA	TrH2	TrH2_TrispH2_004971	myotubularin_related_protein_3
OG_4491	HoiH23_PlH23_001823-RA	HoiH23	HoiH23_PlH23_001823	CDC42_binding_protein_kinase_alpha
OG_4491	TrH2_TrispH2_004967-RA	TrH2	TrH2_TrispH2_004967	CDC42_binding_protein_kinase_alpha
OG_4491	Hhon_g06582.t1	Hhon	Hhon_g06582.t1	CDC42_binding_protein_kinase_beta
OG_4491	Tadh_TriadT33180	Tadh	Tadh_TriadG33180	CDC42_binding_protein_kinase_beta
OG_4492	TrH2_TrispH2_004966-RA	TrH2	TrH2_TrispH2_004966	solute_carrier_family_24_member_4
OG_4492	HoiH23_PlH23_001824-RA	HoiH23	HoiH23_PlH23_001824	solute_carrier_family_24_member_4
OG_4492	Hhon_g06581.t1	Hhon	Hhon_g06581.t1	solute_carrier_family_24_member_4
OG_4492	Tadh_TriadT33154	Tadh	Tadh_TriadG33154	solute_carrier_family_24_member_4
OG_4493	HoiH23_PlH23_001825-RA	HoiH23	HoiH23_PlH23_001825	adhesion_G_protein_coupled_receptor_L3
OG_4493	Tadh_TriadT61907	Tadh	Tadh_TriadG61907	adhesion_G_protein_coupled_receptor_F3
OG_4493	Hhon_g06580.t1	Hhon	Hhon_g06580.t1	adhesion_G_protein_coupled_receptor_F3
OG_4493	TrH2_TrispH2_004964-RA	TrH2	TrH2_TrispH2_004964	adhesion_G_protein_coupled_receptor_F3
OG_4494	Hhon_g06578.t1	Hhon	Hhon_g06578.t1	alkaline_ceramidase_3
OG_4494	Hhon_g06579.t1	Hhon	Hhon_g06579.t1	alkaline_ceramidase_3
OG_4494	HoiH23_PlH23_001826-RA	HoiH23	HoiH23_PlH23_001826	alkaline_ceramidase_3
OG_4494	Tadh_TriadT33194	Tadh	Tadh_TriadG33194	alkaline_ceramidase_3
OG_4494	TrH2_TrispH2_004965-RA	TrH2	TrH2_TrispH2_004965	alkaline_ceramidase_3
OG_4495	HoiH23_PlH23_001827-RA	HoiH23	HoiH23_PlH23_001827	solute_carrier_organic_anion_transporter_family_member_4C1
OG_4495	HoiH23_PlH23_001828-RA	HoiH23	HoiH23_PlH23_001828	solute_carrier_organic_anion_transporter_family_member_4C1
OG_4495	Tadh_TriadT33189	Tadh	Tadh_TriadG33189	solute_carrier_organic_anion_transporter_family_member_4C1
OG_4495	Tadh_TriadT968	Tadh	Tadh_TriadG968	solute_carrier_organic_anion_transporter_family_member_4C1
OG_4495	TrH2_TrispH2_004961-RA	TrH2	TrH2_TrispH2_004961	solute_carrier_organic_anion_transporter_family_member_4C1
OG_4495	TrH2_TrispH2_004963-RA	TrH2	TrH2_TrispH2_004963	solute_carrier_organic_anion_transporter_family_member_4C1
OG_4495	Hhon_g06576.t1	Hhon	Hhon_g06576.t1	solute_carrier_organic_anion_transporter_family_member_4C1
OG_4495	Hhon_g06577.t1	Hhon	Hhon_g06577.t1	solute_carrier_organic_anion_transporter_family_member_4C1
OG_4496	Tadh_TriadT11683	Tadh	Tadh_TriadG11683	solute_carrier_organic_anion_transporter_family_member_4C1
OG_4496	TrH2_TrispH2_004962-RA	TrH2	TrH2_TrispH2_004962	solute_carrier_organic_anion_transporter_family_member_4C1
OG_4496	Hhon_g06575.t1	Hhon	Hhon_g06575.t1	solute_carrier_organic_anion_transporter_family_member_4C1
OG_4496	HoiH23_PlH23_001829-RA	HoiH23	HoiH23_PlH23_001829	solute_carrier_organic_anion_transporter_family_member_4A1
OG_4497	TrH2_TrispH2_004960-RA	TrH2	TrH2_TrispH2_004960	VPS39_subunit_of_HOPS_complex
OG_4497	Hhon_g06574.t1	Hhon	Hhon_g06574.t1	VPS39_subunit_of_HOPS_complex
OG_4497	Tadh_TriadT61902	Tadh	Tadh_TriadG61902	VPS39_subunit_of_HOPS_complex
OG_4497	HoiH23_PlH23_001830-RA	HoiH23	HoiH23_PlH23_001830	VPS39_subunit_of_HOPS_complex
OG_4498	TrH2_TrispH2_004958-RA	TrH2	TrH2_TrispH2_004958	regulator_of_G_protein_signaling_22
OG_4498	HoiH23_PlH23_001832-RA	HoiH23	HoiH23_PlH23_001832	regulator_of_G_protein_signaling_22
OG_4498	Hhon_g06572.t1	Hhon	Hhon_g06572.t1	regulator_of_G_protein_signaling_22
OG_4498	Tadh_TriadT64391	Tadh	Tadh_TriadG64391	regulator_of_G_protein_signaling_22
OG_4499	Hhon_g06571.t1	Hhon	Hhon_g06571.t1	AKT_serine_threonine_kinase_3
OG_4499	HoiH23_PlH23_001833-RA	HoiH23	HoiH23_PlH23_001833	AKT_serine_threonine_kinase_3
OG_4499	Tadh_TriadT51134	Tadh	Tadh_TriadG51134	AKT_serine_threonine_kinase_3
OG_4499	TrH2_TrispH2_004957-RA	TrH2	TrH2_TrispH2_004957	AKT_serine_threonine_kinase_3
OG_4500	Hhon_g06570.t1	Hhon	Hhon_g06570.t1	signal_recognition_particle_54
OG_4500	Tadh_TriadT36767	Tadh	Tadh_TriadG36767	signal_recognition_particle_54
OG_4500	HoiH23_PlH23_001834-RA	HoiH23	HoiH23_PlH23_001834	signal_recognition_particle_54
OG_4500	TrH2_TrispH2_004956-RA	TrH2	TrH2_TrispH2_004956	signal_recognition_particle_54
OG_4501	Tadh_TriadT33203	Tadh	Tadh_TriadG33203	crooked_neck_pre_mRNA_splicing_factor_1
OG_4501	HoiH23_PlH23_001835-RA	HoiH23	HoiH23_PlH23_001835	crooked_neck_pre_mRNA_splicing_factor_1
OG_4501	TrH2_TrispH2_004955-RA	TrH2	TrH2_TrispH2_004955	crooked_neck_pre_mRNA_splicing_factor_1
OG_4501	Hhon_g06569.t1	Hhon	Hhon_g06569.t1	crooked_neck_pre_mRNA_splicing_factor_1
OG_4502	Tadh_TriadT64389	Tadh	Tadh_TriadG64389	thioredoxin_related_transmembrane_protein_1
OG_4502	TrH2_TrispH2_004954-RA	TrH2	TrH2_TrispH2_004954	thioredoxin_related_transmembrane_protein_1
OG_4502	HoiH23_PlH23_001836-RA	HoiH23	HoiH23_PlH23_001836	thioredoxin_related_transmembrane_protein_1
OG_4502	Hhon_g06568.t1	Hhon	Hhon_g06568.t1	thioredoxin_related_transmembrane_protein_1
OG_4503	TrH2_TrispH2_004953-RA	TrH2	TrH2_TrispH2_004953	deleted_in_malignant_brain_tumors_1
OG_4503	Hhon_g06567.t1	Hhon	Hhon_g06567.t1	deleted_in_malignant_brain_tumors_1
OG_4503	HoiH23_PlH23_001837-RA	HoiH23	HoiH23_PlH23_001837	deleted_in_malignant_brain_tumors_1
OG_4503	Tadh_TriadT61895	Tadh	Tadh_TriadG61895	deleted_in_malignant_brain_tumors_1
OG_4504	TrH2_TrispH2_004952-RA	TrH2	TrH2_TrispH2_004952	phospholipase_C_beta_4
OG_4504	Hhon_g06566.t1	Hhon	Hhon_g06566.t1	phospholipase_C_beta_4
OG_4504	Tadh_TriadT61894	Tadh	Tadh_TriadG61894	phospholipase_C_beta_4
OG_4504	HoiH23_PlH23_001838-RA	HoiH23	HoiH23_PlH23_001838	phospholipase_C_beta_4
OG_4505	HoiH23_PlH23_001839-RA	HoiH23	HoiH23_PlH23_001839	phospholipase_C_beta_1
OG_4505	TrH2_TrispH2_004951-RA	TrH2	TrH2_TrispH2_004951	phospholipase_C_beta_1
OG_4505	Hhon_g06565.t1	Hhon	Hhon_g06565.t1	phospholipase_C_beta_4
OG_4505	Tadh_TriadT61893	Tadh	Tadh_TriadG61893	phospholipase_C_beta_4
OG_4506	Hhon_g06563.t1	Hhon	Hhon_g06563.t1	adaptor_related_protein_complex_4_subunit_mu_1
OG_4506	HoiH23_PlH23_001841-RA	HoiH23	HoiH23_PlH23_001841	adaptor_related_protein_complex_4_subunit_mu_1
OG_4506	Tadh_TriadT61891	Tadh	Tadh_TriadG61891	adaptor_related_protein_complex_4_subunit_mu_1
OG_4506	TrH2_TrispH2_004949-RA	TrH2	TrH2_TrispH2_004949	adaptor_related_protein_complex_4_subunit_mu_1
OG_4507	Hhon_g06562.t1	Hhon	Hhon_g06562.t1	heterogeneous_nuclear_ribonucleoprotein_U_like_1
OG_4507	Tadh_TriadT61890	Tadh	Tadh_TriadG61890	heterogeneous_nuclear_ribonucleoprotein_U_like_1
OG_4507	HoiH23_PlH23_001842-RA	HoiH23	HoiH23_PlH23_001842	heterogeneous_nuclear_ribonucleoprotein_U_like_1
OG_4507	TrH2_TrispH2_004948-RA	TrH2	TrH2_TrispH2_004948	heterogeneous_nuclear_ribonucleoprotein_U_like_1
OG_4508	Tadh_TriadT51129	Tadh	Tadh_TriadG51129	EF_hand_calcium_binding_domain_2
OG_4508	HoiH23_PlH23_001843-RA	HoiH23	HoiH23_PlH23_001843	EF_hand_calcium_binding_domain_2
OG_4508	TrH2_TrispH2_004947-RA	TrH2	TrH2_TrispH2_004947	EF_hand_calcium_binding_domain_2
OG_4508	Hhon_g06561.t1	Hhon	Hhon_g06561.t1	EF_hand_calcium_binding_domain_2
OG_4509	Tadh_TriadT61888	Tadh	Tadh_TriadG61888	ectonucleoside_triphosphate_diphosphohydrolase_5_inactive
OG_4509	TrH2_TrispH2_004946-RA	TrH2	TrH2_TrispH2_004946	ectonucleoside_triphosphate_diphosphohydrolase_5_inactive
OG_4509	HoiH23_PlH23_001844-RA	HoiH23	HoiH23_PlH23_001844	ectonucleoside_triphosphate_diphosphohydrolase_5_inactive
OG_4509	Hhon_g06560.t1	Hhon	Hhon_g06560.t1	ectonucleoside_triphosphate_diphosphohydrolase_5_inactive
OG_4510	Hhon_g06556.t1	Hhon	Hhon_g06556.t1	solute_carrier_family_6_member_13
OG_4510	Tadh_TriadT34381	Tadh	Tadh_TriadG34381	solute_carrier_family_6_member_13
OG_4510	TrH2_TrispH2_011176-RA	TrH2	TrH2_TrispH2_011176	solute_carrier_family_6_member_12
OG_4510	Tadh_TriadT61885	Tadh	Tadh_TriadG61885	solute_carrier_family_6_member_13
OG_4510	Tadh_TriadT9484	Tadh	Tadh_TriadG9484	solute_carrier_family_6_member_11
OG_4510	TrH2_TrispH2_011660-RA	TrH2	TrH2_TrispH2_011660	solute_carrier_family_6_member_13
OG_4510	HoiH23_PlH23_001848-RA	HoiH23	HoiH23_PlH23_001848	solute_carrier_family_6_member_13
OG_4510	HoiH23_PlH23_001849-RA	HoiH23	HoiH23_PlH23_001849	solute_carrier_family_6_member_13
OG_4510	Hhon_g06553.t1	Hhon	Hhon_g06553.t1	solute_carrier_family_6_member_13
OG_4510	Hhon_g06554.t1	Hhon	Hhon_g06554.t1	solute_carrier_family_6_member_13
OG_4510	TrH2_TrispH2_004942-RA	TrH2	TrH2_TrispH2_004942	solute_carrier_family_6_member_13
OG_4510	Hhon_g06555.t1	Hhon	Hhon_g06555.t1	solute_carrier_family_6_member_13
OG_4510	TrH2_TrispH2_004941-RA	TrH2	TrH2_TrispH2_004941	solute_carrier_family_6_member_2
OG_4510	Tadh_TriadT33157	Tadh	Tadh_TriadG33157	solute_carrier_family_6_member_13
OG_4511	TrH2_TrispH2_002073-RA	TrH2	TrH2_TrispH2_002073	solute_carrier_family_6_member_13
OG_4511	HoiH23_PlH23_005939-RA	HoiH23	HoiH23_PlH23_005939	solute_carrier_family_6_member_13
OG_4511	Tadh_TriadT29421	Tadh	Tadh_TriadG29421	solute_carrier_family_6_member_13
OG_4511	Hhon_g09269.t1	Hhon	Hhon_g09269.t1	solute_carrier_family_6_member_13
OG_4512	TrH2_TrispH2_011177-RA	TrH2	TrH2_TrispH2_011177	mitochondrial_E3_ubiquitin_protein_ligase_1
OG_4512	HoiH23_PlH23_001850-RA	HoiH23	HoiH23_PlH23_001850	mitochondrial_E3_ubiquitin_protein_ligase_1
OG_4512	Hhon_g06551.t1	Hhon	Hhon_g06551.t1	mitochondrial_E3_ubiquitin_protein_ligase_1
OG_4512	Hhon_g06552.t1	Hhon	Hhon_g06552.t1	mitochondrial_E3_ubiquitin_protein_ligase_1
OG_4513	Hhon_g06549.t1	Hhon	Hhon_g06549.t1	nudix_hydrolase_6
OG_4513	TrH2_TrispH2_011179-RA	TrH2	TrH2_TrispH2_011179	nudix_hydrolase_6
OG_4513	HoiH23_PlH23_001852-RA	HoiH23	HoiH23_PlH23_001852	nudix_hydrolase_6
OG_4514	Tadh_wf_g10340.t1	Tadh	Tadh_wf_g10340	
OG_4514	HoiH23_PlH23_010466-RA	HoiH23	HoiH23_PlH23_010466	
OG_4514	HoiH23_PlH23_011640-RA	HoiH23	HoiH23_PlH23_011640	thyrotropin_releasing_hormone_degrading_enzyme
OG_4514	HoiH23_PlH23_012026-RA	HoiH23	HoiH23_PlH23_012026	
OG_4514	HoiH23_PlH23_011849-RA	HoiH23	HoiH23_PlH23_011849	thyrotropin_releasing_hormone_degrading_enzyme
OG_4514	HoiH23_PlH23_011025-RA	HoiH23	HoiH23_PlH23_011025	glutamyl_aminopeptidase
OG_4514	HoiH23_PlH23_011254-RA	HoiH23	HoiH23_PlH23_011254	glutamyl_aminopeptidase
OG_4514	Tadh_TriadT61294	Tadh	Tadh_TriadG61294	glutamyl_aminopeptidase
OG_4514	HoiH23_PlH23_011024-RA	HoiH23	HoiH23_PlH23_011024	endoplasmic_reticulum_aminopeptidase_1
OG_4514	Hhon_g07250.t1	Hhon	Hhon_g07250.t1	glutamyl_aminopeptidase
OG_4514	TrH2_TrispH2_009771-RA	TrH2	TrH2_TrispH2_009771	glutamyl_aminopeptidase
OG_4515	HoiH23_PlH23_005538-RA	HoiH23	HoiH23_PlH23_005538	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4515	Tadh_TriadT58868	Tadh	Tadh_TriadG58868	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4515	TrH2_TrispH2_003637-RA	TrH2	TrH2_TrispH2_003637	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4515	HoiH23_PlH23_009705-RA	HoiH23	HoiH23_PlH23_009705	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4515	Hhon_g02313.t1	Hhon	Hhon_g02313.t1	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4516	HoiH23_PlH23_005539-RA	HoiH23	HoiH23_PlH23_005539	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4516	TrH2_TrispH2_003636-RA	TrH2	TrH2_TrispH2_003636	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4516	Hhon_g02312.t1	Hhon	Hhon_g02312.t1	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4516	Tadh_TriadT58867	Tadh	Tadh_TriadG58867	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4517	Tadh_TriadT58863	Tadh	Tadh_TriadG58863	ectonucleotide_pyrophosphatase_phosphodiesterase_2
OG_4517	Tadh_TriadT58864	Tadh	Tadh_TriadG58864	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4517	HoiH23_PlH23_005540-RA	HoiH23	HoiH23_PlH23_005540	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4517	Tadh_TriadT58865	Tadh	Tadh_TriadG58865	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4517	HoiH23_PlH23_005541-RA	HoiH23	HoiH23_PlH23_005541	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4517	TrH2_TrispH2_003633-RA	TrH2	TrH2_TrispH2_003633	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4517	TrH2_TrispH2_003634-RA	TrH2	TrH2_TrispH2_003634	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4517	Hhon_g02311.t1	Hhon	Hhon_g02311.t1	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4518	TrH2_TrispH2_009594-RA	TrH2	TrH2_TrispH2_009594	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4518	Hhon_g02310.t1	Hhon	Hhon_g02310.t1	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4518	HoiH23_PlH23_005542-RA	HoiH23	HoiH23_PlH23_005542	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4518	Tadh_TriadT64138	Tadh	Tadh_TriadG64138	ectonucleotide_pyrophosphatase_phosphodiesterase_3
OG_4519	HoiH23_PlH23_005544-RA	HoiH23	HoiH23_PlH23_005544	
OG_4519	TrH2_TrispH2_009592-RA	TrH2	TrH2_TrispH2_009592	
OG_4519	Hhon_g02308.t1	Hhon	Hhon_g02308.t1	
OG_4519	Tadh_TriadT58860	Tadh	Tadh_TriadG58860	
OG_4520	TrH2_TrispH2_009591-RA	TrH2	TrH2_TrispH2_009591	
OG_4520	Hhon_g02307.t1	Hhon	Hhon_g02307.t1	
OG_4520	Tadh_wf_g7750.t1	Tadh	Tadh_wf_g7750	
OG_4520	HoiH23_PlH23_005545-RA	HoiH23	HoiH23_PlH23_005545	
OG_4521	Hhon_g02306.t1	Hhon	Hhon_g02306.t1	ferredoxin_2
OG_4521	HoiH23_PlH23_005546-RA	HoiH23	HoiH23_PlH23_005546	ferredoxin_2
OG_4521	Tadh_TriadT58858	Tadh	Tadh_TriadG58858	ferredoxin_2
OG_4521	TrH2_TrispH2_009590-RA	TrH2	TrH2_TrispH2_009590	ferredoxin_2
OG_4522	Tadh_TriadT64137	Tadh	Tadh_TriadG64137	cystathionine_gamma_lyase
OG_4522	Hhon_g02305.t1	Hhon	Hhon_g02305.t1	cystathionine_gamma_lyase
OG_4522	HoiH23_PlH23_005547-RA	HoiH23	HoiH23_PlH23_005547	cystathionine_gamma_lyase
OG_4522	HoiH23_PlH23_005548-RA	HoiH23	HoiH23_PlH23_005548	cystathionine_gamma_lyase
OG_4522	TrH2_TrispH2_009589-RA	TrH2	TrH2_TrispH2_009589	cystathionine_gamma_lyase
OG_4523	Tadh_TriadT58856	Tadh	Tadh_TriadG58856	epidermal_growth_factor_receptor_pathway_substrate_15
OG_4523	Hhon_g02304.t1	Hhon	Hhon_g02304.t1	epidermal_growth_factor_receptor_pathway_substrate_15
OG_4523	TrH2_TrispH2_009588-RA	TrH2	TrH2_TrispH2_009588	epidermal_growth_factor_receptor_pathway_substrate_15
OG_4523	HoiH23_PlH23_005549-RA	HoiH23	HoiH23_PlH23_005549	epidermal_growth_factor_receptor_pathway_substrate_15
OG_4524	HoiH23_PlH23_005552-RA	HoiH23	HoiH23_PlH23_005552	testis_associated_actin_remodelling_kinase_2
OG_4524	TrH2_TrispH2_009585-RA	TrH2	TrH2_TrispH2_009585	testis_associated_actin_remodelling_kinase_2
OG_4524	Hhon_g02301.t1	Hhon	Hhon_g02301.t1	testis_associated_actin_remodelling_kinase_1
OG_4524	Tadh_TriadT28807	Tadh	Tadh_TriadG28807	testis_associated_actin_remodelling_kinase_1
OG_4525	Tadh_TriadT28793	Tadh	Tadh_TriadG28793	NIMA_related_kinase_8
OG_4525	HoiH23_PlH23_005555-RA	HoiH23	HoiH23_PlH23_005555	NIMA_related_kinase_8
OG_4525	TrH2_TrispH2_009582-RA	TrH2	TrH2_TrispH2_009582	NIMA_related_kinase_8
OG_4526	Tadh_TriadT28604	Tadh	Tadh_TriadG28604	small_nuclear_ribonucleoprotein_polypeptide_A
OG_4526	Hhon_g02299.t1	Hhon	Hhon_g02299.t1	small_nuclear_ribonucleoprotein_polypeptide_A
OG_4526	HoiH23_PlH23_005556-RA	HoiH23	HoiH23_PlH23_005556	small_nuclear_ribonucleoprotein_polypeptide_A
OG_4526	TrH2_TrispH2_009581-RA	TrH2	TrH2_TrispH2_009581	small_nuclear_ribonucleoprotein_polypeptide_A
OG_4527	Hhon_g02298.t1	Hhon	Hhon_g02298.t1	prolactin_releasing_hormone_receptor
OG_4527	HoiH23_PlH23_005557-RA	HoiH23	HoiH23_PlH23_005557	prolactin_releasing_hormone_receptor
OG_4527	TrH2_TrispH2_009580-RA	TrH2	TrH2_TrispH2_009580	5_hydroxytryptamine_receptor_4
OG_4527	Tadh_TriadT58848	Tadh	Tadh_TriadG58848	5_hydroxytryptamine_receptor_4
OG_4528	Tadh_TriadT58847	Tadh	Tadh_TriadG58847	5_hydroxytryptamine_receptor_4
OG_4528	TrH2_TrispH2_009579-RA	TrH2	TrH2_TrispH2_009579	adenosine_A2b_receptor
OG_4528	HoiH23_PlH23_005558-RA	HoiH23	HoiH23_PlH23_005558	adenosine_A2b_receptor
OG_4528	Hhon_g02297.t1	Hhon	Hhon_g02297.t1	histamine_receptor_H2
OG_4529	HoiH23_PlH23_004787-RA	HoiH23	HoiH23_PlH23_004787	
OG_4529	Hhon_g10450.t1	Hhon	Hhon_g10450.t1	somatostatin_receptor_1
OG_4529	TrH2_TrispH2_008971-RA	TrH2	TrH2_TrispH2_008971	somatostatin_receptor_5
OG_4529	Tadh_wf_g4954.t1	Tadh	Tadh_wf_g4954	somatostatin_receptor_5
OG_4529	Hhon_g10445.t1	Hhon	Hhon_g10445.t1	somatostatin_receptor_1
OG_4530	Hhon_g10440.t1	Hhon	Hhon_g10440.t1	
OG_4530	HoiH23_PlH23_011877-RA	HoiH23	HoiH23_PlH23_011877	5_hydroxytryptamine_receptor_7
OG_4531	TrH2_TrispH2_009904-RA	TrH2	TrH2_TrispH2_009904	CTR9_homolog_Paf1_RNA_polymerase_II_complex_component
OG_4531	HoiH23_PlH23_011070-RA	HoiH23	HoiH23_PlH23_011070	CTR9_homolog_Paf1_RNA_polymerase_II_complex_component
OG_4531	Tadh_TriadT19990	Tadh	Tadh_TriadG19990	CTR9_homolog_Paf1_RNA_polymerase_II_complex_component
OG_4531	Hhon_g08119.t1	Hhon	Hhon_g08119.t1	CTR9_homolog_Paf1_RNA_polymerase_II_complex_component
OG_4531	Hhon_g09018.t1	Hhon	Hhon_g09018.t1	CTR9_homolog_Paf1_RNA_polymerase_II_complex_component
OG_4531	HoiH23_PlH23_011299-RA	HoiH23	HoiH23_PlH23_011299	CTR9_homolog_Paf1_RNA_polymerase_II_complex_component
OG_4532	Tadh_TriadT50780	Tadh	Tadh_TriadG50780	hydroxyacid_oxidase_1
